trip_id,route_id,direction_id
6409658-57_R_99_5707_19:00-SETP2025-57-Semaine-06,57,
6428333-60_A_50_6002_20:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,0
6355812-18_R_99_1807_21:05-SETP2025-18-Semaine-39,18,1
6252949-14_A_50_1406_20:05-SETP2025-14-L-Ma-J-V-38,14,0
5673250-NVN1_A_48_NVN101_19:30-PROJET2024-NVence1-Semaine-15,NVN1,0
5839192-Exp4_A_50_EXP403_22:05-PROJET2025-Exp4-Semaine-04,Exp4,0
6429335-15_A_50_1503_18:23-SETP2025-15-Semaine-11,15,
5203712-68_R_99_6805_19:25-PROJET2024-68-Semaine-15,68,1
6252524-11_R_97_1101_21:00-SETP2025-11-Semaine-37,11,1
6420788-81_R_99_8102_20:05-SETP2025-81-Semaine-40,81,1
6413138-38_R_99_3801_20:00-SETP2025-38-Semaine-41,38,1
6252957-14_R_99_1406_19:24-SETP2025-14-L-Ma-J-V-38,14,
6368812-09_R_99_0901_19:30-PROJET2025-09-Semaine-35,09,
5340978-72_A_50_7201_19:15-PROJET2024-72-Semaine-74,72,0
6327151-17_A_50_1702_19:07-SETP2025-17-L-Ma-J-V-35,17,
6409649-57_R_99_5705_18:28-SETP2025-57-Semaine-06,57,
5422174-75_A_49_7501_20:32-PROJET2024-75-Semaine-86-1101100,75,0
6327168-17_R_99_1704_19:40-SETP2025-17-L-Ma-J-V-35,17,
6252519-11_R_97_1102_20:20-SETP2025-11-Semaine-37,11,1
6140095-41_R_98_4101_19:00-PROJET2025-41-Semaine-05,41,1
4542773-44_R_99_4401_20:23-RESEAU2023-44-Semaine-89,44,1
6416043-21_R_99_2106_19:20-SETP2025-21-Semaine-40,21,
6368795-09_R_98_0903_19:15-PROJET2025-09-Semaine-35,09,
6252463-11_R_98_1103_19:05-SETP2025-11-Semaine-37,11,
6409674-57_A_50_5701_20:20-SETP2025-57-Semaine-06,57,0
6424176-16_A_46_1604_20:15-SETP2025-16-Semaine-35,16,0
6414363-07_A_49_0710_20:00-SETP2025-07-L-Ma-J-V-41,07,0
6412115-37_R_99_3701_19:05-SETP2025-37-Semaine-37,37,
6452891-T1_A_12_VT106_18:58-SETP2025-L1-Semaine-04,L1,0
6452770-T1_A_12_VT104_18:50-SETP2025-L1-Semaine-04,L1,0
6414364-07_A_49_0706_20:15-SETP2025-07-L-Ma-J-V-41,07,0
4542713-44_A_50_4401_19:30-RESEAU2023-44-Semaine-89,44,0
6462580-31_R_97_3102_19:12-PROJET2025-31-Semaine-08,31,
6424193-16_R_97_1603_20:30-SETP2025-16-Semaine-35,16,1
5203734-68_A_50_6806_19:40-PROJET2024-68-Semaine-15,68,0
6411455-70_A_50_7002_19:30-SETP2025-70-Semaine-35,70,0
6429303-15_A_50_1504_18:49-SETP2025-15-Semaine-11,15,
6416340-51_A_49_5105_19:30-PROJET2025-51-Semaine-10,51,0
6446776-92_A_2_9201_17:10-PROJET2025-92-Semaine-22,92,0
6005440-B_A_50_VTB01_19:50-JANV2025-B-Semaine-03,B,0
6365994-20_R_99_2005_19:45-SETP2025-20-Semaine-42,20,
5838897-22_R_95_2209_19:08-PROJET2025-22-Semaine-20,22,
5839193-Exp4_R_99_EXP403_21:15-PROJET2025-Exp4-Semaine-04,Exp4,1
6416014-21_A_50_2103_19:07-SETP2025-21-Semaine-40,21,
6446612-05_R_49_0507_20:12-SETP2025-05-L-Ma-J-V-38,05,1
6428116-98_A_49_9802_19:45-SETP2025-98-Semaine-08,98,0
4542771-44_R_99_4401_19:38-RESEAU2023-44-Semaine-89,44,1
6355855-18_A_50_1805_21:05-SETP2025-18-Semaine-39,18,0
6369728-30_R_99_3001_19:20-SETP2025-30-Semaine-32,30,
6170675-L3_A_48__19:11-JANV2025-L3-Semaine-09,L3,0
5408585-82_R_99_8202_18:35-PROJET2024-82-Semaine-93,82,1
6402589-32_A_48_3202_20:50-SETP2025-32-Semaine-34,32,0
6366027-20_R_99_2002_20:15-SETP2025-20-Semaine-42,20,1
6369727-30_A_50_3002_19:07-SETP2025-30-Semaine-32,30,
5759397-NVN2_A_50_NVN201_19:35-PROJET2024-NVence2-Semaine-12,NVN2,
6472672-50_A_50_5001_19:25-PROJET2025-50-Semaine-08,50,
6452633-T1_R_57_VT121_19:12-SETP2025-L1-Semaine-04,L1,1
6416502-33_R_98_3304_21:00-SETP2025-33-L-Ma-J-V-36,33,1
6355811-18_R_99_1806_20:45-SETP2025-18-Semaine-39,18,1
6257287-59_R_98_5902_19:30-PROJET2025-59-Semaine-26,59,1
6365989-20_A_50_2005_18:55-SETP2025-20-Semaine-42,20,
3541230-39_R_99_3901_19:30-RESEAU2022-39-Mar-Ven-04-0101100,39,
6368797-09_A_49_0903_20:00-PROJET2025-09-Semaine-35,09,0
6257288-59_R_98_5905_19:00-PROJET2025-59-Semaine-26,59,1
6272271-91_A_50_9102_18:40-PROJET2025-91-Semaine-28,91,0
5408591-82_A_50_8203_19:10-PROJET2024-82-Semaine-93,82,0
5408564-82_R_99_8201_19:40-PROJET2024-82-Semaine-93,82,1
6412313-71_R_99_7101_20:00-PROJET2025-71-Semaine-80,71,1
5838835-22_R_95_2214_19:45-PROJET2025-22-Semaine-20,22,1
6446634-05_R_50_0506_21:00-SETP2025-05-L-Ma-J-V-38,05,1
6414331-07_R_97_0702_19:30-SETP2025-07-L-Ma-J-V-41,07,
6102476-63_R_98_6302_19:35-PROJET2025-63-Semaine-72-1101100,63,
5925337-54_A_50_5401_19:47-PROJET2025-54-Semaine-17,54,0
6428477-61_R_99_6102_20:20-PROJET2025-61-Semaine-24,61,1
5340977-72_A_50_7201_18:50-PROJET2024-72-Semaine-74,72,
6409654-57_A_50_5706_19:00-SETP2025-57-Semaine-06,57,
6261687-73_R_95_7301_18:46-PROJET2025-73-Semaine-16,73,1
6170614-L3_A_48__18:49-JANV2025-L3-Semaine-09,L3,0
6105169-76_A_48_7602_19:30-PROJET2025-76-Semaine-89,76,0
6170452-L2_R_98__19:23-JANV2025-L2-Semaine-09,L2,1
6252982-14_A_50_1408_20:30-SETP2025-14-L-Ma-J-V-38,14,0
6429296-15_R_99_1504_19:36-SETP2025-15-Semaine-11,15,1
5839188-Exp4_A_50_EXP403_20:15-PROJET2025-Exp4-Semaine-04,Exp4,0
6366002-20_A_50_2006_20:40-SETP2025-20-Semaine-42,20,0
6402588-32_A_48_3202_20:00-SETP2025-32-Semaine-34,32,0
5839186-Exp4_A_50_EXP401_19:20-PROJET2025-Exp4-Semaine-04,Exp4,0
6366026-20_R_98_2007_19:14-SETP2025-20-Semaine-42,20,
6369721-30_A_50_3003_19:35-SETP2025-30-Semaine-32,30,
6167200-90_A_5_9002_18:40-PROJET2025-90-Semaine-21,90,0
6452664-T1_R_57_VT122_19:15-SETP2025-L1-Semaine-04,L1,1
6416485-33_R_99_3303_19:07-SETP2025-33-L-Ma-J-V-36,33,
6102525-63_A_48_6302_20:30-PROJET2025-63-Semaine-72-1101100,63,0
6424183-16_A_46_1604_19:12-SETP2025-16-Semaine-35,16,
6446594-05_R_50_0502_19:48-SETP2025-05-L-Ma-J-V-38,05,1
6429337-15_R_99_1504_21:10-SETP2025-15-Semaine-11,15,1
6355852-18_A_50_1801_20:10-SETP2025-18-Semaine-39,18,0
6412311-71_A_50_7101_19:35-PROJET2025-71-Semaine-80,71,0
6428488-61_R_99_6105_20:00-PROJET2025-61-Semaine-24,61,1
5925341-54_A_47_5403_19:19-PROJET2025-54-Semaine-17,54,
6252950-14_A_50_1405_21:05-SETP2025-14-L-Ma-J-V-38,14,0
6428468-61_R_99_6102_18:40-PROJET2025-61-Semaine-24,61,
6355847-18_A_50_1801_18:31-SETP2025-18-Semaine-39,18,
6429290-15_R_99_1508_19:23-SETP2025-15-Semaine-11,15,1
6429308-15_R_99_1503_19:10-SETP2025-15-Semaine-11,15,1
6420753-81_A_50_8103_20:05-SETP2025-81-Semaine-40,81,0
6414504-07_R_97_0703_20:05-SETP2025-07-L-Ma-J-V-41,07,1
6416047-21_R_99_2101_21:15-SETP2025-21-Semaine-40,21,1
4669734-62_A_48_6202_20:00-RESEAU2023-62-Semaine-17,62,0
6416499-33_R_99_3305_20:00-SETP2025-33-L-Ma-J-V-36,33,1
6327153-17_A_50_1703_19:45-SETP2025-17-L-Ma-J-V-35,17,0
5838838-22_R_95_2210_21:10-PROJET2025-22-Semaine-20,22,1
6170660-L3_R_97__18:47-JANV2025-L3-Semaine-09,L3,1
6424119-16_R_96_1602_21:05-SETP2025-16-Semaine-35,16,1
6409677-57_A_50_5704_21:20-SETP2025-57-Semaine-06,57,0
5839189-Exp4_R_99_EXP401_20:15-PROJET2025-Exp4-Semaine-04,Exp4,1
6368893-09_R_98_0908_19:45-PROJET2025-09-Semaine-35,09,1
6218539-84_A_46_8401_18:50-PROJET2025-84-Semaine-04,84,0
6005443-B_A_50_VTB02_19:30-JANV2025-B-Semaine-03,B,0
5422196-75_A_49_7502_19:10-PROJET2024-75-Semaine-86-1101100,75,
6452836-T1_A_12_VT110_19:15-SETP2025-L1-Semaine-04,L1,0
4759153-47_R_99_4701_19:11-PROJET2023-47-Semaine-10,47,
4542772-44_R_99_4401_20:08-RESEAU2023-44-Semaine-89,44,1
6102511-63_A_48_6302_18:35-PROJET2025-63-Semaine-72-1101100,63,
6429284-15_R_99_1506_18:57-SETP2025-15-Semaine-11,15,
6253083-14_A_50_1402_19:30-SETP2025-14-L-Ma-J-V-38,14,0
6416016-21_A_50_2102_20:00-SETP2025-21-Semaine-40,21,0
6414358-07_A_49_0701_20:52-SETP2025-07-L-Ma-J-V-41,07,0
4542714-44_A_50_4401_19:45-RESEAU2023-44-Semaine-89,44,0
6355848-18_A_50_1808_18:59-SETP2025-18-Semaine-39,18,
4669772-62_R_99_6206_21:35-RESEAU2023-62-Semaine-17,62,1
6428478-61_A_50_6102_19:30-PROJET2025-61-Semaine-24,61,0
6414356-07_A_49_0707_19:45-SETP2025-07-L-Ma-J-V-41,07,0
6257334-59_A_45_5905_20:20-PROJET2025-59-Semaine-26,59,0
6414333-07_R_97_0707_19:03-SETP2025-07-L-Ma-J-V-41,07,
5925334-54_R_98_5401_19:02-PROJET2025-54-Semaine-17,54,
5097941-69_A_40_6901_19:15-PROJET2023-69-Semaine-15,69,
6413124-38_A_50_3801_19:35-SETP2025-38-Semaine-41,38,
6355807-18_R_99_1801_19:20-SETP2025-18-Semaine-39,18,1
6446597-05_A_98_0504_19:18-SETP2025-05-L-Ma-J-V-38,05,
6409655-57_A_50_5704_19:15-SETP2025-57-Semaine-06,57,
6355851-18_A_50_1806_19:52-SETP2025-18-Semaine-39,18,0
6414354-07_A_49_0703_19:20-SETP2025-07-L-Ma-J-V-41,07,
6414359-07_R_97_0705_19:53-SETP2025-07-L-Ma-J-V-41,07,1
6170340-L2_R_98__19:31-JANV2025-L2-Semaine-09,L2,1
4669737-62_R_99_6203_20:20-RESEAU2023-62-Semaine-17,62,1
5408565-82_R_99_8304_19:15-PROJET2024-82-Semaine-93,82,
6416044-21_R_99_2101_19:42-SETP2025-21-Semaine-40,21,1
6252971-14_R_99_1408_21:00-SETP2025-14-L-Ma-J-V-38,14,1
6257318-59_A_45_5903_19:50-PROJET2025-59-Semaine-26,59,0
6416348-51_A_49_5102_19:10-PROJET2025-51-Semaine-10,51,
6429264-15_A_50_1508_18:36-SETP2025-15-Semaine-11,15,
6420791-81_R_99_8102_21:15-SETP2025-81-Semaine-40,81,1
4669825-62_A_46_6206_20:40-RESEAU2023-62-Semaine-17,62,0
6355865-18_A_50_1807_18:44-SETP2025-18-Semaine-39,18,
6452665-T1_R_57_VT119_19:04-SETP2025-L1-Semaine-04,L1,1
5925336-54_A_50_5402_18:50-PROJET2025-54-Semaine-17,54,
6253013-14_R_99_1405_19:02-SETP2025-14-L-Ma-J-V-38,14,
6005398-B_R_99_VTB01_19:28-JANV2025-B-Semaine-03,B,1
6416484-33_R_99_3301_18:50-SETP2025-33-L-Ma-J-V-36,33,
6429288-15_R_99_1502_20:25-SETP2025-15-Semaine-11,15,1
6365986-20_A_50_2007_19:55-SETP2025-20-Semaine-42,20,0
6412137-37_A_50_3702_19:05-SETP2025-37-Semaine-37,37,
6428470-61_R_99_6104_19:00-PROJET2025-61-Semaine-24,61,
6416492-33_A_50_3305_19:18-SETP2025-33-L-Ma-J-V-36,33,
5673227-NVN1_A_48_NVN102_19:00-PROJET2024-NVence1-Semaine-15,NVN1,
6102474-63_R_98_6303_18:40-PROJET2025-63-Semaine-72-1101100,63,
6416333-51_R_98_5103_19:10-PROJET2025-51-Semaine-10,51,
6429289-15_A_50_1502_19:35-SETP2025-15-Semaine-11,15,0
6170442-L2_A_49__19:15-JANV2025-L2-Semaine-09,L2,0
6411427-70_R_99_7002_19:00-SETP2025-70-Semaine-35,70,
5408567-82_R_99_8201_21:30-PROJET2024-82-Semaine-93,82,1
6416048-21_R_99_2103_20:04-SETP2025-21-Semaine-40,21,1
6369764-42_R_95_4203_18:50-PROJET2025-42-Semaine-83,42,
6252520-11_R_98_1108_20:00-SETP2025-11-Semaine-37,11,1
6412312-71_R_99_7101_19:16-PROJET2025-71-Semaine-80,71,
5673249-NVN1_R_98_NVN101_19:00-PROJET2024-NVence1-Semaine-15,NVN1,
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,17,1
6170374-L2_A_49__19:01-JANV2025-L2-Semaine-09,L2,0
6252462-11_R_97_1102_18:52-SETP2025-11-Semaine-37,11,
6366001-20_R_99_2005_21:00-SETP2025-20-Semaine-42,20,1
6428485-61_R_99_6103_19:40-PROJET2025-61-Semaine-24,61,1
6409653-57_A_50_5714_18:45-SETP2025-57-Semaine-06,57,
6102526-63_A_48_6305_21:00-PROJET2025-63-Semaine-72-1101100,63,0
5839191-Exp4_R_97_EXP403_22:50-PROJET2025-Exp4-Semaine-04,Exp4,1
6170402-L2_A_49__19:08-JANV2025-L2-Semaine-09,L2,0
6170620-L3_A_48__18:56-JANV2025-L3-Semaine-09,L3,0
6420796-81_A_49_8101_19:15-SETP2025-81-Semaine-40,81,0
4669732-62_R_98_6205_19:40-RESEAU2023-62-Semaine-17,62,
6411457-70_A_50_7002_20:25-SETP2025-70-Semaine-35,70,0
6257302-59_A_45_5901_19:19-PROJET2025-59-Semaine-26,59,
6368767-09_R_99_0905_21:00-PROJET2025-09-Semaine-35,09,1
6420024-35_R_99_3503_20:00-SETP2025-35-Semaine-35,35,1
6170642-L3_R_97__19:19-JANV2025-L3-Semaine-09,L3,1
6369765-42_A_5_4202_19:10-PROJET2025-42-Semaine-83,42,
6365990-20_R_99_2006_20:00-SETP2025-20-Semaine-42,20,1
6369722-30_R_99_3002_19:40-SETP2025-30-Semaine-32,30,1
6428479-61_A_50_6105_20:50-PROJET2025-61-Semaine-24,61,0
6416497-33_R_99_3302_19:22-SETP2025-33-L-Ma-J-V-36,33,
6327232-17_R_99_1706_19:15-SETP2025-17-L-Ma-J-V-35,17,
6365976-20_A_50_2004_20:10-SETP2025-20-Semaine-42,20,0
6005436-B_A_50_VTB04_19:20-JANV2025-B-Semaine-03,B,0
6409663-57_R_99_5704_20:20-SETP2025-57-Semaine-06,57,1
5838824-22_A_45_2209_20:00-PROJET2025-22-Semaine-20,22,0
6366004-20_A_50_2007_20:55-SETP2025-20-Semaine-42,20,0
6368804-09_A_49_0906_19:32-PROJET2025-09-Semaine-35,09,0
6170607-L3_A_48__19:19-JANV2025-L3-Semaine-09,L3,0
6409652-57_A_50_5703_18:30-SETP2025-57-Semaine-06,57,
6420021-35_A_50_3502_19:15-SETP2025-35-Semaine-35,35,
6462590-31_R_93_3102_20:07-PROJET2025-31-Semaine-08,31,1
6472695-50_A_50_5003_19:48-PROJET2025-50-Semaine-08,50,0
6420131-85_A_47_8501_19:10-PROJET2025-85-Semaine-06-1101100,85,
5839180-Exp4_R_97_EXP401_22:10-PROJET2025-Exp4-Semaine-04,Exp4,1
6368770-09_A_50_0901_20:30-PROJET2025-09-Semaine-35,09,0
6105153-76_R_97_7602_18:55-PROJET2025-76-Semaine-89,76,
6416322-51_A_49_5103_19:47-PROJET2025-51-Semaine-10,51,0
6252516-11_A_50_1102_21:00-SETP2025-11-Semaine-37,11,0
6365987-20_R_98_2002_18:58-SETP2025-20-Semaine-42,20,
6462584-31_A_47_3102_19:37-PROJET2025-31-Semaine-08,31,0
6409666-57_R_99_5701_21:20-SETP2025-57-Semaine-06,57,1
6005442-B_A_50_VTB01_19:10-JANV2025-B-Semaine-03,B,0
6077798-58_A_50_5801_19:10-PROJET2025-58-Semaine-06,58,
6420799-81_R_99_8103_19:20-SETP2025-81-Semaine-40,81,1
6410654-64_R_99_6402_19:35-SETP2025-64-Semaine-37,64,1
6253086-14_R_99_1402_20:00-SETP2025-14-L-Ma-J-V-38,14,1
6416449-33_A_50_3304_19:01-SETP2025-33-L-Ma-J-V-36,33,
6170432-L2_R_98__18:51-JANV2025-L2-Semaine-09,L2,1
5408592-82_R_99_8203_20:00-PROJET2024-82-Semaine-93,82,1
6368784-09_A_50_0908_18:40-PROJET2025-09-Semaine-35,09,
6452834-T1_A_12_VT105_18:54-SETP2025-L1-Semaine-04,L1,0
5759396-NVN2_A_50_NVN201_18:55-PROJET2024-NVence2-Semaine-12,NVN2,
4669746-62_A_48_6201_19:40-RESEAU2023-62-Semaine-17,62,
6424118-16_R_96_1602_20:15-SETP2025-16-Semaine-35,16,1
6409660-57_R_99_5712_19:30-SETP2025-57-Semaine-06,57,
6355809-18_R_99_1808_20:00-SETP2025-18-Semaine-39,18,1
4542718-44_A_50_4401_20:45-RESEAU2023-44-Semaine-89,44,0
6102512-63_A_48_6301_19:00-PROJET2025-63-Semaine-72-1101100,63,
5839187-Exp4_R_99_EXP403_19:20-PROJET2025-Exp4-Semaine-04,Exp4,1
5341007-72_R_98_7201_18:55-PROJET2024-72-Semaine-74,72,1
6446619-05_A_99_0503_19:29-SETP2025-05-L-Ma-J-V-38,05,
6368764-09_R_99_0907_20:30-PROJET2025-09-Semaine-35,09,1
5422161-75_R_97_7501_21:00-PROJET2024-75-Semaine-86-1101100,75,1
6366006-20_A_50_2002_19:40-SETP2025-20-Semaine-42,20,0
4542717-44_A_50_4401_20:30-RESEAU2023-44-Semaine-89,44,0
6452771-T1_A_12_VT107_19:02-SETP2025-L1-Semaine-04,L1,0
6409676-57_A_50_5703_21:00-SETP2025-57-Semaine-06,57,0
6252521-11_R_97_1103_20:40-SETP2025-11-Semaine-37,11,1
6428360-60_R_99_6001_19:40-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1
6410657-64_A_50_6401_20:00-SETP2025-64-Semaine-37,64,0
6402581-32_R_97_3202_20:20-SETP2025-32-Semaine-34,32,1
6452833-T1_A_12_VT103_18:46-SETP2025-L1-Semaine-04,L1,0
6420023-35_A_50_3504_19:55-SETP2025-35-Semaine-35,35,0
6428305-60_R_99_6002_21:00-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1
6409661-57_R_99_5706_20:00-SETP2025-57-Semaine-06,57,1
6446600-05_A_99_0502_19:07-SETP2025-05-L-Ma-J-V-38,05,
6369719-30_R_99_3002_18:33-SETP2025-30-Semaine-32,30,
6261678-73_A_1_7302_19:01-PROJET2025-73-Semaine-16,73,
6252981-14_A_50_1407_19:04-SETP2025-14-L-Ma-J-V-38,14,
6327161-17_R_99_1704_21:10-SETP2025-17-L-Ma-J-V-35,17,1
4542769-44_R_99_4401_19:23-RESEAU2023-44-Semaine-89,44,
6452632-T1_R_57_VT101_19:22-SETP2025-L1-Semaine-04,L1,1
6102513-63_A_48_6303_19:30-PROJET2025-63-Semaine-72-1101100,63,
6428117-98_A_49_9803_20:10-SETP2025-98-Semaine-08,98,0
6368786-09_A_50_0907_19:34-PROJET2025-09-Semaine-35,09,0
6402582-32_A_48_3202_19:30-SETP2025-32-Semaine-34,32,
6428482-61_A_50_6103_20:30-PROJET2025-61-Semaine-24,61,0
5203730-68_R_99_6806_20:15-PROJET2024-68-Semaine-15,68,1
6402583-32_R_97_3202_21:05-SETP2025-32-Semaine-34,32,1
6413145-38_A_50_3805_20:15-SETP2025-38-Semaine-41,38,0
6429269-15_A_50_1503_20:00-SETP2025-15-Semaine-11,15,0
6429307-15_A_50_1505_20:50-SETP2025-15-Semaine-11,15,0
6462575-31_R_97_3101_18:47-PROJET2025-31-Semaine-08,31,
6416321-51_A_49_5104_20:05-PROJET2025-51-Semaine-10,51,
6253095-14_R_99_1403_19:13-SETP2025-14-L-Ma-J-V-38,14,
6005395-B_R_99_VTB04_19:37-JANV2025-B-Semaine-03,B,1
6446596-05_A_98_0507_19:40-SETP2025-05-L-Ma-J-V-38,05,0
6170705-L3_R_97__19:11-JANV2025-L3-Semaine-09,L3,1
6327154-17_A_50_1706_20:10-SETP2025-17-L-Ma-J-V-35,17,0
6452952-T1_R_57_VT117_18:56-SETP2025-L1-Semaine-04,L1,1
5838823-22_A_45_2212_19:30-PROJET2025-22-Semaine-20,22,
6428304-60_A_50_6003_20:50-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,0
6170723-L3_R_97__19:03-JANV2025-L3-Semaine-09,L3,1
6327170-17_R_99_1703_18:57-SETP2025-17-L-Ma-J-V-35,17,
6446631-05_A_99_0510_21:05-SETP2025-05-L-Ma-J-V-38,05,0
6420801-81_A_50_8102_19:40-SETP2025-81-Semaine-40,81,0
6368811-09_R_99_0905_19:00-PROJET2025-09-Semaine-35,09,
6170424-L2_R_98__19:15-JANV2025-L2-Semaine-09,L2,1
6368766-09_R_99_0901_21:30-PROJET2025-09-Semaine-35,09,1
6355854-18_A_50_1808_20:45-SETP2025-18-Semaine-39,18,0
6446616-05_A_98_0505_20:04-SETP2025-05-L-Ma-J-V-38,05,0
6170634-L3_R_97__18:55-JANV2025-L3-Semaine-09,L3,1
6416320-51_R_99_5104_19:30-PROJET2025-51-Semaine-10,51,
6409664-57_R_99_5709_20:40-SETP2025-57-Semaine-06,57,1
6472694-50_R_99_5003_19:14-PROJET2025-50-Semaine-08,50,1
6416501-33_R_99_3303_20:40-SETP2025-33-L-Ma-J-V-36,33,1
6253025-14_A_50_1405_19:45-SETP2025-14-L-Ma-J-V-38,14,0
6446615-05_A_99_0505_18:56-SETP2025-05-L-Ma-J-V-38,05,
6446614-05_R_49_0501_19:05-SETP2025-05-L-Ma-J-V-38,05,
6428484-61_R_99_6104_20:40-PROJET2025-61-Semaine-24,61,1
5203726-68_A_50_6806_20:40-PROJET2024-68-Semaine-15,68,0
5203722-68_R_99_6805_20:36-PROJET2024-68-Semaine-15,68,1
6252511-11_A_50_1108_19:05-SETP2025-11-Semaine-37,11,
6428122-98_A_49_9803_19:20-SETP2025-98-Semaine-08,98,0
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,61,0
6446625-05_R_50_0510_20:30-SETP2025-05-L-Ma-J-V-38,05,1
6424113-16_A_46_1602_19:44-SETP2025-16-Semaine-35,16,0
5203739-68_A_50_6805_20:10-PROJET2024-68-Semaine-15,68,0
5838475-52_A_6_5202_19:15-PROJET2025-52-Semaine-20,52,
6424112-16_A_46_1605_19:28-SETP2025-16-Semaine-35,16,
6416013-21_A_50_2101_18:42-SETP2025-21-Semaine-40,21,
6218566-84_R_95_8401_19:31-PROJET2025-84-Semaine-04,84,1
6414360-07_R_97_0701_20:17-SETP2025-07-L-Ma-J-V-41,07,1
6102514-63_A_48_6305_20:00-PROJET2025-63-Semaine-72-1101100,63,0
