trip_id,route_id,direction_id
5838481-52_R_5_5202_11:55-PROJET2025-52-Semaine-20,52,1
6402511-32_A_48_3202_12:18-SETP2025-32-Semaine-34,32,0
6428427-61_A_50_6103_12:10-PROJET2025-61-Semaine-24,61,0
6355825-18_A_50_1804_11:39-SETP2025-18-Semaine-39,18,0
6452606-T1_R_57_VT110_10:59-SETP2025-L1-Semaine-04,L1,1
6368817-09_A_49_0906_11:30-PROJET2025-09-Semaine-35,09,0
5925326-54_A_47_5402_10:58-PROJET2025-54-Semaine-17,54,
6403297-36_R_99_3602_12:03-SETP2025-36-Semaine-33,36,1
5838480-52_R_5_5201_10:55-PROJET2025-52-Semaine-20,52,
5673253-NVN1_R_98_NVN101_12:45-PROJET2024-NVence1-Semaine-15,NVN1,1
6369754-42_R_95_4202_12:33-PROJET2025-42-Semaine-83,42,1
5408552-82_A_50_8201_11:55-PROJET2024-82-Semaine-93,82,0
6105155-76_R_98_7602_10:50-PROJET2025-76-Semaine-89,76,
5925331-54_A_47_5403_16:05-PROJET2025-54-Semaine-17,54,0
4759139-47_A_50_4701_14:23-PROJET2023-47-Semaine-10,47,0
6409612-57_R_99_5714_12:55-SETP2025-57-Semaine-06,57,1
6077786-58_A_50_5801_10:52-PROJET2025-58-Semaine-06,58,
6428414-61_R_99_6101_11:00-PROJET2025-61-Semaine-24,61,
6409608-57_R_99_5710_11:55-SETP2025-57-Semaine-06,57,1
6429246-15_A_50_1507_11:16-SETP2025-15-Semaine-11,15,
6261659-73_R_95_7302_11:30-PROJET2025-73-Semaine-16,73,1
6369752-42_R_95_4203_11:21-PROJET2025-42-Semaine-83,42,
6253090-14_R_99_1406_12:48-SETP2025-14-L-Ma-J-V-38,14,1
4759134-47_A_50_4702_11:40-PROJET2023-47-Semaine-10,47,0
5097937-69_A_40_6901_10:00-PROJET2023-69-Semaine-15,69,
6428095-98_A_50_9801_12:45-SETP2025-98-Semaine-08,98,0
6355787-18_R_99_1804_12:35-SETP2025-18-Semaine-39,18,1
5925318-54_A_50_5403_11:25-PROJET2025-54-Semaine-17,54,0
6416001-21_A_50_2103_12:41-SETP2025-21-Semaine-40,21,0
5925320-54_A_50_5401_13:27-PROJET2025-54-Semaine-17,54,0
6327189-17_R_99_1705_11:53-SETP2025-17-L-Ma-J-V-35,17,1
5838880-22_R_95_2202_12:15-PROJET2025-22-Semaine-20,22,1
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,61,1
5909228-NVN3_A_90_NVN301_12:50-PROJET2025-NVence3-Semaine-12,NVN3,0
6428343-60_R_99_6003_12:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1
6429274-15_R_99_1501_11:55-SETP2025-15-Semaine-11,15,1
6365945-20_A_50_2001_12:06-SETP2025-20-Semaine-42,20,0
4515167-80_A_48_8001_11:23-RESEAU2023-80-Semaine-94,80,0
6365948-20_A_50_2005_13:10-SETP2025-20-Semaine-42,20,0
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,37,1
6428315-60_R_99_6001_11:40-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1
6414241-07_A_49_0703_11:17-SETP2025-07-L-Ma-J-V-41,07,0
6424158-16_R_96_1603_12:11-SETP2025-16-Semaine-35,16,1
4542738-44_R_99_4401_11:28-RESEAU2023-44-Semaine-89,44,1
4669791-62_R_98_6204_10:45-RESEAU2023-62-Semaine-17,62,
6252428-11_R_98_1107_11:13-SETP2025-11-Semaine-37,11,
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,14,
6416432-33_A_50_3302_12:37-SETP2025-33-L-Ma-J-V-36,33,0
6429221-15_A_50_1501_12:42-SETP2025-15-Semaine-11,15,0
4542688-44_A_50_4401_12:45-RESEAU2023-44-Semaine-89,44,0
6420737-81_A_49_8103_12:45-SETP2025-81-Semaine-40,81,0
6261683-73_R_95_7301_12:17-PROJET2025-73-Semaine-16,73,1
6140123-41_A_6_4102_13:18-PROJET2025-41-Semaine-05,41,0
6416286-51_A_49_5104_12:32-PROJET2025-51-Semaine-10,51,0
6327224-17_R_99_1703_11:40-SETP2025-17-L-Ma-J-V-35,17,1
6414213-07_A_49_0710_10:31-SETP2025-07-L-Ma-J-V-41,07,
6253030-14_A_50_1404_11:32-SETP2025-14-L-Ma-J-V-38,14,0
6416282-51_R_99_5103_11:34-PROJET2025-51-Semaine-10,51,1
6428435-61_A_50_6105_12:30-PROJET2025-61-Semaine-24,61,0
4603457-83_R_1_8301_15:35-RESEAU2023-83-Semaine-03,83,1
6413143-38_R_99_3803_13:07-SETP2025-38-Semaine-41,38,1
6446539-05_A_98_0507_12:41-SETP2025-05-L-Ma-J-V-38,05,0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,69,
6402509-32_A_48_3201_12:34-SETP2025-32-Semaine-34,32,0
6402524-32_R_97_3202_13:01-SETP2025-32-Semaine-34,32,1
5925302-54_R_99_5402_13:12-PROJET2025-54-Semaine-17,54,1
5422170-75_A_49_7501_15:55-PROJET2024-75-Semaine-86-1101100,75,0
6414265-07_R_97_0701_11:00-SETP2025-07-L-Ma-J-V-41,07,
4542743-44_R_99_4401_12:23-RESEAU2023-44-Semaine-89,44,1
5838863-22_R_95_2202_10:45-PROJET2025-22-Semaine-20,22,1
6005452-B_R_99_VTB01_11:26-JANV2025-B-Semaine-03,B,1
6369775-42_A_5_4203_12:20-PROJET2025-42-Semaine-83,42,0
4603443-83_A_47_8301_11:10-RESEAU2023-83-Semaine-03,83,0
6446492-05_R_50_0505_11:08-SETP2025-05-L-Ma-J-V-38,05,
6446526-05_A_98_0509_11:47-SETP2025-05-L-Ma-J-V-38,05,0
4523355-88_R_98_8801_13:25-RESEAU2023-88-Semaine-83-1101100,88,1
6452857-T1_A_12_VT102_11:13-SETP2025-L1-Semaine-04,L1,0
6452613-T1_R_57_VT111_11:03-SETP2025-L1-Semaine-04,L1,1
5838884-22_R_95_2206_14:10-PROJET2025-22-Semaine-20,22,1
6403257-36_R_99_3602_11:00-SETP2025-36-Semaine-33,36,
4542682-44_A_50_4401_11:05-RESEAU2023-44-Semaine-89,44,0
6410625-64_A_50_6403_13:15-SETP2025-64-Semaine-37,64,0
6422633-99_A_50_9902_11:50-SETP2025-99-Semaine-11,99,0
5408572-82_R_99_8203_11:40-PROJET2024-82-Semaine-93,82,1
6368845-09_A_50_0907_11:33-PROJET2025-09-Semaine-35,09,
6414269-07_R_97_0702_11:34-SETP2025-07-L-Ma-J-V-41,07,1
6419991-35_A_50_3504_10:53-SETP2025-35-Semaine-35,35,
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,84,1
6462522-31_R_97_3102_12:40-PROJET2025-31-Semaine-08,31,1
4542681-44_A_50_4401_10:50-RESEAU2023-44-Semaine-89,44,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,69,0
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,11,0
5422153-75_R_97_7501_11:45-PROJET2024-75-Semaine-86-1101100,75,1
6428437-61_A_50_6102_12:50-PROJET2025-61-Semaine-24,61,0
4523345-88_A_49_8801_12:35-RESEAU2023-88-Semaine-83-1101100,88,0
6253099-14_R_99_1406_11:33-SETP2025-14-L-Ma-J-V-38,14,1
6366014-20_R_99_2003_11:40-SETP2025-20-Semaine-42,20,1
6446508-05_R_49_0509_12:29-SETP2025-05-L-Ma-J-V-38,05,1
6446524-05_R_49_0506_13:01-SETP2025-05-L-Ma-J-V-38,05,1
6402514-32_A_48_3202_11:47-SETP2025-32-Semaine-34,32,0
5925301-54_R_99_5403_12:09-PROJET2025-54-Semaine-17,54,1
6424132-16_R_97_1602_11:48-SETP2025-16-Semaine-35,16,1
6218531-84_A_46_8401_11:20-PROJET2025-84-Semaine-04,84,0
6452858-T1_A_12_VT105_11:25-SETP2025-L1-Semaine-04,L1,0
6253091-14_A_50_1402_12:55-SETP2025-14-L-Ma-J-V-38,14,0
6429237-15_A_50_1502_13:06-SETP2025-15-Semaine-11,15,0
6018954-55_A_48_5502_11:00-PROJET2025-55-Semaine-08,55,
6252473-11_A_50_1108_11:00-SETP2025-11-Semaine-37,11,
6368819-09_A_49_0904_13:00-PROJET2025-09-Semaine-35,09,0
6446540-05_A_98_0506_12:23-SETP2025-05-L-Ma-J-V-38,05,0
6413091-38_R_99_3803_10:49-SETP2025-38-Semaine-41,38,
4350564-40_R_99_4001_11:10-RESEAU2023-40-Semaine-04,40,
6414279-07_R_97_0702_13:06-SETP2025-07-L-Ma-J-V-41,07,1
6429312-15_A_50_1508_10:28-SETP2025-15-Semaine-11,15,
6420106-85_A_47_8501_11:35-PROJET2025-85-Semaine-06-1101100,85,0
4759148-47_R_99_4701_13:34-PROJET2023-47-Semaine-10,47,1
6414249-07_A_49_0711_12:30-SETP2025-07-L-Ma-J-V-41,07,0
6257325-59_R_98_5902_11:20-PROJET2025-59-Semaine-26,59,1
6452611-T1_R_57_VT114_11:15-SETP2025-L1-Semaine-04,L1,1
6452911-T1_R_57_VT106_10:43-SETP2025-L1-Semaine-04,L1,1
6452856-T1_A_12_VT121_10:59-SETP2025-L1-Semaine-04,L1,0
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,51,
6428342-60_A_50_6003_11:50-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,0
6446501-05_A_98_0504_10:54-SETP2025-05-L-Ma-J-V-38,05,
4759137-47_A_50_4701_08:47-PROJET2023-47-Semaine-10,47,
6422637-99_A_50_9902_13:10-SETP2025-99-Semaine-11,99,0
6077788-58_A_50_5801_12:15-PROJET2025-58-Semaine-06,58,0
6369688-30_A_50_3002_12:14-SETP2025-30-Semaine-32,30,0
6428419-61_A_50_6105_10:50-PROJET2025-61-Semaine-24,61,
6420098-85_R_94_8501_12:35-PROJET2025-85-Semaine-06-1101100,85,1
6428429-61_R_99_6105_11:40-PROJET2025-61-Semaine-24,61,1
6420769-81_R_98_8103_12:05-SETP2025-81-Semaine-40,81,1
6327206-17_R_99_1707_12:45-SETP2025-17-L-Ma-J-V-35,17,1
6365935-20_R_99_2003_12:58-SETP2025-20-Semaine-42,20,1
6102451-63_R_98_6302_11:00-PROJET2025-63-Semaine-72-1101100,63,
6355785-18_R_99_1801_11:59-SETP2025-18-Semaine-39,18,1
6416363-51_R_98_5105_12:29-PROJET2025-51-Semaine-10,51,1
5673236-NVN1_A_48_NVN102_11:45-PROJET2024-NVence1-Semaine-15,NVN1,0
5203699-68_R_99_6801_11:50-PROJET2024-68-Semaine-15,68,1
6018958-55_R_98_5502_13:11-PROJET2025-55-Semaine-08,55,1
6365938-20_R_99_2002_10:48-SETP2025-20-Semaine-42,20,
6446457-05_A_99_0501_11:20-SETP2025-05-L-Ma-J-V-38,05,
6412104-37_R_99_3702_12:40-SETP2025-37-Semaine-37,37,1
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,21,
6368826-09_A_49_0903_12:00-PROJET2025-09-Semaine-35,09,0
6416433-33_A_50_3304_12:54-SETP2025-33-L-Ma-J-V-36,33,0
6429238-15_R_99_1508_12:55-SETP2025-15-Semaine-11,15,1
6170451-L2_A_49__11:09-JANV2025-L2-Semaine-09,L2,0
6428092-98_A_50_9801_11:54-SETP2025-98-Semaine-08,98,0
6252435-11_R_97_1107_12:49-SETP2025-11-Semaine-37,11,1
6411415-70_R_99_7002_13:00-SETP2025-70-Semaine-35,70,1
6446537-05_R_49_0507_12:11-SETP2025-05-L-Ma-J-V-38,05,1
6409603-57_R_99_5714_10:40-SETP2025-57-Semaine-06,57,
6369755-42_R_95_4203_13:05-PROJET2025-42-Semaine-83,42,1
6327192-17_R_99_1704_12:06-SETP2025-17-L-Ma-J-V-35,17,1
6410629-64_A_50_6401_12:15-SETP2025-64-Semaine-37,64,0
6409578-57_A_50_5703_11:15-SETP2025-57-Semaine-06,57,
6452794-T1_A_12_VT104_11:21-SETP2025-L1-Semaine-04,L1,0
5925322-54_A_50_5402_15:29-PROJET2025-54-Semaine-17,54,0
6416364-51_A_49_5105_11:56-PROJET2025-51-Semaine-10,51,0
4669789-62_R_99_6201_12:50-RESEAU2023-62-Semaine-17,62,1
6452912-T1_R_57_VT109_10:55-SETP2025-L1-Semaine-04,L1,1
5097923-69_R_95_6901_12:40-PROJET2023-69-Semaine-15,69,1
6420771-81_R_98_8102_12:55-SETP2025-81-Semaine-40,81,1
6218518-84_A_50_8402_10:50-PROJET2025-84-Semaine-04,84,
6355830-18_A_50_1807_13:08-SETP2025-18-Semaine-39,18,0
6409605-57_R_99_5711_11:10-SETP2025-57-Semaine-06,57,
5673238-NVN1_A_48_NVN102_12:45-PROJET2024-NVence1-Semaine-15,NVN1,0
6429315-15_A_50_1502_11:28-SETP2025-15-Semaine-11,15,0
6218546-84_R_99_8403_11:01-PROJET2025-84-Semaine-04,84,
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,80,1
6327126-17_A_50_1705_12:33-SETP2025-17-L-Ma-J-V-35,17,0
5925311-54_R_98_5401_12:43-PROJET2025-54-Semaine-17,54,1
6077768-58_A_50_5802_11:32-PROJET2025-58-Semaine-06,58,0
6409581-57_A_50_5706_12:00-SETP2025-57-Semaine-06,57,0
6257280-59_A_45_5901_11:14-PROJET2025-59-Semaine-26,59,
4350584-40_A_50_4001_12:53-RESEAU2023-40-Semaine-04,40,0
6365927-20_R_99_2007_11:01-SETP2025-20-Semaine-42,20,
6402508-32_A_48_3202_11:16-SETP2025-32-Semaine-34,32,
6355823-18_A_50_1801_11:04-SETP2025-18-Semaine-39,18,
6170663-L3_R_97__10:42-JANV2025-L3-Semaine-09,L3,1
6257294-59_A_45_5903_11:38-PROJET2025-59-Semaine-26,59,0
6327122-17_A_50_1701_11:41-SETP2025-17-L-Ma-J-V-35,17,0
4523351-88_R_98_8801_11:45-RESEAU2023-88-Semaine-83-1101100,88,1
6355783-18_R_99_1802_11:23-SETP2025-18-Semaine-39,18,
6257281-59_R_98_5901_12:08-PROJET2025-59-Semaine-26,59,1
6253008-14_R_99_1407_11:44-SETP2025-14-L-Ma-J-V-38,14,1
6402530-32_R_97_3201_11:15-SETP2025-32-Semaine-34,32,
6424187-16_A_50_1604_12:45-SETP2025-16-Semaine-35,16,0
6414276-07_R_97_0707_12:39-SETP2025-07-L-Ma-J-V-41,07,1
6446542-05_A_98_0504_12:05-SETP2025-05-L-Ma-J-V-38,05,0
6416431-33_A_50_3303_12:18-SETP2025-33-L-Ma-J-V-36,33,0
6416284-51_R_98_5101_10:59-PROJET2025-51-Semaine-10,51,
6446505-05_R_50_0503_11:47-SETP2025-05-L-Ma-J-V-38,05,1
6446511-05_A_99_0503_12:14-SETP2025-05-L-Ma-J-V-38,05,0
