trip_id,stop_sequence,stop_id,arrival_time,departure_time
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,0,1434,,1757450400
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,1,1179,,1757450460
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,2,14,1757450525,1757450525
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,3,1381,1757450566,1757450566
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,4,312,1757450640,1757450640
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,5,1031,,1757450708
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,6,321,,1757450760
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,7,1159,1757450837,1757450837
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,8,965,1757450889,1757450889
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,9,1163,1757450939,1757450939
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,10,728,1757451007,1757451007
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,11,377,1757451049,1757451049
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,12,1103,1757451072,1757451072
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,13,1355,1757451141,1757451141
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,14,44,1757451180,1757451180
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,15,65,1757451239,1757451239
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,16,201,,1757451300
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,17,68,1757451369,1757451369
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,18,1210,1757451410,1757451410
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,19,206,1757451456,1757451456
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,20,298,1757451492,1757451492
6446633-05_A_99_0506_22:40-SETP2025-05-L-Ma-J-V-38,21,1519,1757451540,
6446632-05_A_99_0506_21:30-SETP2025-05-L-Ma-J-V-38,17,68,1757447177,1757447177
6446632-05_A_99_0506_21:30-SETP2025-05-L-Ma-J-V-38,18,1210,1757447208,1757447208
6446632-05_A_99_0506_21:30-SETP2025-05-L-Ma-J-V-38,19,206,1757447237,1757447237
6446632-05_A_99_0506_21:30-SETP2025-05-L-Ma-J-V-38,20,298,1757447267,1757447267
6446632-05_A_99_0506_21:30-SETP2025-05-L-Ma-J-V-38,21,1519,1757447260,
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,0,2968,,1757448000
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,1,5246,1757448250,1757448250
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,2,5073,1757448360,1757448360
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,3,5087,1757448439,1757448439
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,4,4105,1757448548,1757448548
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,5,4159,,1757448589
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,6,4102,1757448648,1757448648
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,7,4098,1757448720,1757448720
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,8,4109,1757448783,1757448783
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,9,4061,1757448858,1757448858
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,10,4138,1757448942,1757448942
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,11,4144,,1757449020
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,12,4001,1757449081,1757449081
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,13,4003,1757449124,1757449124
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,14,4304,,1757449152
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,15,4029,1757449185,1757449185
6368765-09_R_99_0904_22:00-PROJET2025-09-Semaine-35,16,4023,1757449325,1757449325
