trip_id,stop_sequence,stop_id,arrival_time,departure_time
5203734-68_A_50_6806_19:40-PROJET2024-68-Semaine-15,24,21579,1757441394,1757441394
5203734-68_A_50_6806_19:40-PROJET2024-68-Semaine-15,25,21580,1757441424,1757441424
5203734-68_A_50_6806_19:40-PROJET2024-68-Semaine-15,26,21581,1757441454,1757441454
5203734-68_A_50_6806_19:40-PROJET2024-68-Semaine-15,27,21582,1757441473,
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,15,743,1757441398,1757441398
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,16,624,1757441428,1757441428
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,17,998,1757441428,1757441428
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,18,417,1757441458,1757441458
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,19,663,1757441488,1757441488
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,20,550,1757441527,1757441527
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,21,590,1757441563,1757441563
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,22,194,1757441600,1757441600
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,23,54,1757441636,1757441636
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,24,414,1757441714,1757441714
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,25,502,1757441757,1757441757
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,26,426,1757441794,1757441794
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,27,1217,1757441859,1757441859
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,28,1205,1757441917,1757441917
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,29,1001,1757442016,1757442016
6105157-76_R_98_7602_19:50-PROJET2025-76-Semaine-89,30,710,1757442056,
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,0,1342,,1757442000
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,1,753,1757442066,1757442066
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,2,597,1757442121,1757442121
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,3,251,1757442175,1757442175
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,4,799,,1757442203
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,5,982,1757442240,1757442240
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,6,211,1757442317,1757442317
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,7,1258,1757442355,1757442355
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,8,1240,1757442420,1757442420
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,9,1113,1757442488,1757442488
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,10,1343,,1757442540
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,11,1443,,1757442616
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,12,1613,,1757442759
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,13,1616,1757442899,1757442899
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,14,2980,1757442960,1757442960
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,15,1349,,1757443047
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,16,1017,,1757443126
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,17,1298,1757443200,1757443200
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,18,21,1757443320,1757443320
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,19,1445,,1757443387
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,20,451,1757443513,1757443513
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,21,60,1757443579,1757443579
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,22,70,1757443645,1757443645
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,23,220,1757443740,1757443740
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,24,1316,1757443782,1757443782
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,25,1015,1757443842,1757443842
6252518-11_A_50_1101_20:20-SETP2025-11-Semaine-37,26,1223,1757443920,
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,0,21642,,1757445000
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,1,21206,1757445059,1757445059
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,2,21207,1757445105,1757445105
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,3,21208,1757445136,1757445136
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,4,21209,1757445180,1757445180
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,5,21506,1757445201,1757445201
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,6,6020,1757445240,1757445240
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,7,902,1757445336,1757445336
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,8,6173,1757445432,1757445432
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,9,21736,,1757445480
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,10,2907,1757445551,1757445551
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,11,21566,1757445576,1757445576
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,12,21567,1757445596,1757445596
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,13,21568,1757445615,1757445615
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,14,21569,1757445634,1757445634
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,15,21570,1757445654,1757445654
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,16,21571,1757445674,1757445674
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,17,21572,1757445764,1757445764
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,18,21573,1757445806,1757445806
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,19,21574,1757445844,1757445844
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,20,21575,1757445889,1757445889
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,21,21576,1757445923,1757445923
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,22,21577,1757445958,1757445958
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,23,21578,1757445999,1757445999
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,24,21579,1757446042,1757446042
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,25,21580,1757446085,1757446085
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,26,21581,1757446113,1757446113
5203718-68_A_50_6805_21:10-PROJET2024-68-Semaine-15,27,21582,1757446140,
6416049-21_R_99_2103_22:00-SETP2025-21-Semaine-40,0,4283,,1757448000
6416049-21_R_99_2103_22:00-SETP2025-21-Semaine-40,1,32057,1757448043,1757448043
6416049-21_R_99_2103_22:00-SETP2025-21-Semaine-40,2,32056,1757448087,1757448087
6416049-21_R_99_2103_22:00-SETP2025-21-Semaine-40,3,4203,1757448144,1757448144
6416049-21_R_99_2103_22:00-SETP2025-21-Semaine-40,4,4253,1757448172,1757448172
6416049-21_R_99_2103_22:00-SETP2025-21-Semaine-40,5,4289,1757448266,1757448266
6416049-21_R_99_2103_22:00-SETP2025-21-Semaine-40,6,4069,1757448347,1757448347
6416049-21_R_99_2103_22:00-SETP2025-21-Semaine-40,7,4093,1757448387,1757448387
6416049-21_R_99_2103_22:00-SETP2025-21-Semaine-40,8,4053,1757448450,1757448450
6416049-21_R_99_2103_22:00-SETP2025-21-Semaine-40,9,4010,1757448506,1757448506
6416049-21_R_99_2103_22:00-SETP2025-21-Semaine-40,11,4149,1757448600,1757448600
6005428-B_R_99_VTB02_20:32-JANV2025-B-Semaine-03,5,2637,1757443620,
6414377-07_R_97_0705_21:15-SETP2025-07-L-Ma-J-V-41,0,701,,1757445300
6414377-07_R_97_0705_21:15-SETP2025-07-L-Ma-J-V-41,1,909,1757445379,1757445379
