trip_id,stop_sequence,stop_id,arrival_time,departure_time
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,0,3146,,1757441040
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,1,3239,1757441070,1757441070
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,2,3058,1757441095,1757441095
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,3,3026,1757441239,1757441239
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,4,3078,1757441286,1757441286
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,5,3023,1757441319,1757441319
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,6,3077,1757441363,1757441363
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,7,4085,1757441520,1757441520
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,8,4273,1757441700,1757441700
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,9,4269,1757441755,1757441755
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,10,4271,1757441814,1757441814
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,11,4274,1757441887,1757441887
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,12,4236,,1757441977
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,13,4030,1757442137,1757442137
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,14,4323,1757442155,1757442155
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,15,4010,1757442240,1757442240
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,16,4083,1757442295,1757442295
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,17,4149,,1757442360
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,18,4137,1757442455,1757442455
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,19,4060,1757442532,1757442532
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,20,4108,1757442614,1757442614
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,21,4100,1757442660,1757442660
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,22,4101,1757442719,1757442719
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,23,4158,,1757442775
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,24,4106,1757442832,1757442832
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,25,5138,1757442877,1757442877
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,26,5136,1757442914,1757442914
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,27,5072,1757442975,1757442975
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,28,5221,1757443040,1757443040
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,29,5220,1757443080,1757443080
6368787-09_A_50_0905_20:04-PROJET2025-09-Semaine-35,30,2971,1757443440,
6428479-61_A_50_6105_20:50-PROJET2025-61-Semaine-24,0,2831,,1757443800
6428479-61_A_50_6105_20:50-PROJET2025-61-Semaine-24,1,412,1757443855,1757443855
6428479-61_A_50_6105_20:50-PROJET2025-61-Semaine-24,2,602,1757443878,1757443878
