trip_id,route_id,vehicle_id,latitude,longitude,bearing,stop_id,timestamp_epoch
6416431-33_A_50_3303_12:18-SETP2025-33-L-Ma-J-V-36,33,RLA173,43.718963623046875,7.27219295501709,144,1355,1757413166
6368847-09_A_50_0901_12:33-PROJET2025-09-Semaine-35,09,TCA108671,43.722747802734375,7.107273101806641,24,3146,1757412978
6402511-32_A_48_3202_12:18-SETP2025-32-Semaine-34,32,RLA340,43.6786994934082,7.228228569030762,303,602,1757413165
6416029-21_R_99_2104_12:11-SETP2025-21-Semaine-40,21,RLA328,43.66093063354492,7.148698806762695,191,4010,1757413166
6369776-42_A_5_4202_11:46-PROJET2025-42-Semaine-83,42,TCA108192,43.67003631591797,7.189714431762695,28,5227,1757413166
6018957-55_A_48_5501_12:00-PROJET2025-55-Semaine-08,55,TCA73973,43.68944549560547,7.179363250732422,343,5035,1757413166
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,21,RLA311,43.66585159301758,7.151029109954834,165,4144,1757413166
6416465-33_R_99_3302_11:48-SETP2025-33-L-Ma-J-V-36,33,RLA172,43.7177619934082,7.2750725746154785,356,44,1757413166
4669778-62_A_46_6201_11:50-RESEAU2023-62-Semaine-17,62,TCA73927,43.7639274597168,7.23030424118042,63,6039,1757413166
5925327-54_A_47_5401_11:58-PROJET2025-54-Semaine-17,54,TCA73916,43.71242141723633,7.170283317565918,2,5113,1757413165
6218519-84_A_50_8403_11:50-PROJET2025-84-Semaine-04,84,SUM1757,43.71082305908203,7.305388927459717,247,8093,1757413166
6369775-42_A_5_4203_12:20-PROJET2025-42-Semaine-83,42,TCA108191,43.65339279174805,7.137033939361572,345,4080,1757413166
6403297-36_R_99_3602_12:03-SETP2025-36-Semaine-33,36,RLA13,43.72665023803711,7.2710771560668945,61,56,1757413165
6446529-05_R_50_0501_12:05-SETP2025-05-L-Ma-J-V-38,05,RLA367,43.70496368408203,7.272539138793945,127,322,1757413166
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,09,TCA109585,43.665000915527344,7.1274590492248535,241,4269,1757412978
6355784-18_R_99_1803_11:41-SETP2025-18-Semaine-39,18,RLA612,43.70829772949219,7.289012432098389,90,480,1757413165
6410628-64_A_50_6403_11:45-SETP2025-64-Semaine-37,64,RLA134,43.74009704589844,7.234557628631592,43,758,1757413165
6409608-57_R_99_5710_11:55-SETP2025-57-Semaine-06,57,RLA623,43.703590393066406,7.260747909545898,49,458,1757413165
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,69,PDV91,43.777435302734375,7.188831329345703,133,21258,1757413166
6428343-60_R_99_6003_12:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,TCA73932,43.708213806152344,7.21232271194458,5,300,1757413166
6428430-61_R_99_6102_12:00-PROJET2025-61-Semaine-24,61,TCA73965,43.69211959838867,7.21077823638916,167,1050,1757413165
