trip_id,stop_sequence,stop_id,arrival_time,departure_time
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,2,21207,1757409341,1757409341
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,3,21208,1757408100,1757408100
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,4,21209,1757408380,1757408380
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,5,21506,1757408580,1757408580
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,6,6020,1757408661,1757408661
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,7,902,1757408729,1757408729
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,8,6173,1757408808,1757408808
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,9,21736,,1757408997
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,10,2907,1757408966,1757408966
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,11,21566,1757408992,1757408992
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,12,21567,1757409002,1757409002
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,13,21568,1757409023,1757409023
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,14,21569,1757409046,1757409046
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,15,21570,1757409059,1757409059
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,16,21571,1757409094,1757409094
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,17,21572,1757409115,1757409115
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,18,21573,1757409165,1757409165
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,19,21574,1757409210,1757409210
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,20,21575,1757409349,1757409349
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,21,21576,1757409364,1757409364
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,22,21577,1757409344,1757409344
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,23,21578,1757409479,1757409479
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,24,21579,1757409444,1757409444
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,25,21580,1757409556,1757409556
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,26,21581,1757409590,1757409590
5203688-68_A_50_6803_10:44-PROJET2024-68-Semaine-15,27,21582,1757409558,
6077770-58_A_50_5802_12:57-PROJET2025-58-Semaine-06,5,5158,,1757415720
6365938-20_R_99_2002_10:48-SETP2025-20-Semaine-42,5,5114,1757408022,1757408022
6365938-20_R_99_2002_10:48-SETP2025-20-Semaine-42,6,5149,1757408082,1757408082
6365938-20_R_99_2002_10:48-SETP2025-20-Semaine-42,7,5070,1757408062,1757408062
6365938-20_R_99_2002_10:48-SETP2025-20-Semaine-42,8,5158,,1757408154
6365938-20_R_99_2002_10:48-SETP2025-20-Semaine-42,10,5121,1757408380,1757408380
6365938-20_R_99_2002_10:48-SETP2025-20-Semaine-42,11,5218,1757408450,1757408450
6365938-20_R_99_2002_10:48-SETP2025-20-Semaine-42,12,5020,,1757408614
6365938-20_R_99_2002_10:48-SETP2025-20-Semaine-42,13,5054,1757408711,1757408711
6365938-20_R_99_2002_10:48-SETP2025-20-Semaine-42,14,5221,1757408830,1757408830
6365938-20_R_99_2002_10:48-SETP2025-20-Semaine-42,15,5220,1757408891,1757408891
6365938-20_R_99_2002_10:48-SETP2025-20-Semaine-42,16,2971,1757409134,
6429315-15_A_50_1502_11:28-SETP2025-15-Semaine-11,0,2581,,1757410153
