trip_id,route_id,vehicle_id,latitude,longitude,bearing,stop_id,timestamp_epoch
6446564-05_A_99_0506_17:02-SETP2025-05-L-Ma-J-V-38,05,RLA357,43.70063400268555,7.2689619064331055,163,1434,1757429752
4515185-80_A_50_8001_17:00-RESEAU2023-80-Semaine-94,80,SUM1754,43.706756591796875,7.314089298248291,285,8233,1757429752
6272269-91_A_50_9101_16:10-PROJET2025-91-Semaine-28,91,TRA233016,43.93842697143555,7.1630964279174805,256,21393,1757429752
6420097-85_R_95_8501_16:45-PROJET2025-85-Semaine-06-1101100,85,SUM1829,43.74167251586914,7.312434673309326,147,7141,1757429752
6416008-21_A_50_2101_16:26-SETP2025-21-Semaine-40,21,RLA343,43.66270065307617,7.154995441436768,339,4138,1757429752
6446562-05_A_99_0504_16:45-SETP2025-05-L-Ma-J-V-38,05,RLA372,43.700557708740234,7.275315284729004,45,312,1757429752
4523358-88_A_49_8802_16:40-RESEAU2023-88-Semaine-83-1101100,88,SUM1752,43.725101470947266,7.288693904876709,306,775,1757429752
6369710-30_A_50_3002_16:40-SETP2025-30-Semaine-32,30,RLA105,43.701725006103516,7.296034336090088,198,947,1757429752
6412132-37_A_50_3702_16:33-SETP2025-37-Semaine-37,37,RLA18,43.709354400634766,7.267202377319336,212,1251,1757429752
4759141-47_A_50_4701_16:15-PROJET2023-47-Semaine-10,47,TCA106086,43.773780822753906,7.192058086395264,33,21206,1757429752
6409624-57_A_50_5703_15:54-SETP2025-57-Semaine-06,57,RLA625,43.73118591308594,7.250065326690674,202,772,1757429752
5422157-75_R_97_7501_16:30-PROJET2024-75-Semaine-86-1101100,75,TCA1295,43.70195388793945,7.256949424743652,59,458,1757429752
6252955-14_R_99_1407_16:53-SETP2025-14-L-Ma-J-V-38,14,RLA483,43.709285736083984,7.287806510925293,8,1250,1757429752
6416303-51_R_99_5104_16:44-PROJET2025-51-Semaine-10,51,TCA115515,43.6783561706543,7.218978404998779,271,1109,1757429752
6429255-15_A_50_1508_16:54-SETP2025-15-Semaine-11,15,RLA312,43.70222091674805,7.276508331298828,25,148,1757429752
6252414-11_A_50_1103_16:37-SETP2025-11-Semaine-37,11,RLA375,43.720497131347656,7.262317657470703,211,1240,1757429752
6257299-59_R_98_5901_16:08-PROJET2025-59-Semaine-26,59,PDV106,43.67823028564453,7.200544357299805,159,2853,1757429752
6102505-63_A_48_6305_16:30-PROJET2025-63-Semaine-72-1101100,63,TCA73939,43.723793029785156,7.2394890785217285,31,546,1757429752
5203745-68_R_99_6804_16:49-PROJET2024-68-Semaine-15,68,PDV76,43.790279388427734,7.209601879119873,114,21273,1757429752
6462565-31_A_47_3101_16:42-PROJET2025-31-Semaine-08,31,TCA74036,43.71923828125,7.223458766937256,359,150,1757429752
6252531-11_A_49_1107_16:47-SETP2025-11-Semaine-37,11,RLA366,43.72554016113281,7.265414714813232,190,982,1757429752
5838898-22_A_45_2204_16:20-PROJET2025-22-Semaine-20,22,PDV110808,43.77382278442383,7.192770004272461,259,21280,1757429752
5203702-68_A_50_6803_13:46-PROJET2024-68-Semaine-15,68,PDV46,43.80366897583008,7.193231105804443,54,21580,1757418652
6252453-11_R_98_1108_16:37-SETP2025-11-Semaine-37,11,RLA359,43.70139694213867,7.256187915802002,0,1296,1757429752
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,TCA115514,43.680633544921875,7.230668067932129,33,746,1757429752
6355841-18_A_50_1801_16:21-SETP2025-18-Semaine-39,18,RLA361,43.72128677368164,7.293514728546143,340,393,1757429752
6368807-09_R_99_0903_16:55-PROJET2025-09-Semaine-35,09,TCA107747,43.669273376464844,7.210128307342529,62,2968,1757429752
6429218-15_R_99_1504_16:16-SETP2025-15-Semaine-11,15,RLA317,43.69862747192383,7.285157680511475,276,700,1757429752
5925344-54_R_98_5403_16:51-PROJET2025-54-Semaine-17,54,TCA106737,43.74345779418945,7.144468784332275,177,3008,1757429752
6420009-35_R_99_3504_16:24-SETP2025-35-Semaine-35,35,RLA16,43.7254638671875,7.275138854980469,208,199,1757429752
6414312-07_R_97_0706_16:14-SETP2025-07-L-Ma-J-V-41,07,RLA449,43.73369216918945,7.290854454040527,72,869,1757429752
6446571-05_A_98_0508_16:37-SETP2025-05-L-Ma-J-V-38,05,RLA376,43.7133903503418,7.271665096282959,6,728,1757429752
6355842-18_A_50_1807_16:39-SETP2025-18-Semaine-39,18,RLA616,43.708961486816406,7.287757396697998,7,1250,1757429752
4542703-44_A_50_4401_16:50-RESEAU2023-44-Semaine-89,44,TCA108034,43.66790008544922,7.146286487579346,251,4135,1757429752
6420020-35_R_99_3501_16:57-SETP2025-35-Semaine-35,35,RLA133,43.72767639160156,7.2519917488098145,341,1427,1757429752
5759394-NVN2_A_50_NVN201_17:20-PROJET2024-NVence2-Semaine-12,NVN2,TCA106921,43.723121643066406,7.108343601226807,284,3257,1757429752
6409625-57_A_50_5708_16:06-SETP2025-57-Semaine-06,57,RLA619,43.713436126708984,7.254871845245361,339,478,1757429752
6428922-CE_R_99_CE02_16:40-SETP2025-CE-Semaine-32,CE,RLA281,43.696468353271484,7.25157356262207,344,817,1757429752
6077775-58_R_98_5802_16:32-PROJET2025-58-Semaine-06,58,TCA106085,43.67550277709961,7.177824020385742,156,5127,1757429752
6355800-18_R_99_1805_16:28-SETP2025-18-Semaine-39,18,RLA609,43.716087341308594,7.280712604522705,9,345,1757429752
6105165-76_A_50_7602_16:45-PROJET2025-76-Semaine-89,76,TCA73900,43.725250244140625,7.257316589355469,269,710,1757429752
4669803-62_A_48_6202_17:00-RESEAU2023-62-Semaine-17,62,TCA73934,43.692596435546875,7.244380950927734,339,2828,1757429752
6414323-07_A_49_0704_16:26-SETP2025-07-L-Ma-J-V-41,07,RLA450,43.708290100097656,7.287856101989746,84,480,1757429752
6409638-57_R_99_5713_16:06-SETP2025-57-Semaine-06,57,RLA605,43.703094482421875,7.277281284332275,108,148,1757429752
6102506-63_A_48_6302_16:50-PROJET2025-63-Semaine-72-1101100,63,TCA73948,43.711544036865234,7.260992527008057,169,1422,1757429752
5203733-68_A_50_6806_16:40-PROJET2024-68-Semaine-15,68,PDV97,43.77195739746094,7.204733371734619,24,2907,1757429752
6365969-20_A_50_2007_14:15-SETP2025-20-Semaine-42,20,RLA327,43.68752670288086,7.181457996368408,196,2962,1757420004
6414301-07_R_97_0708_16:32-SETP2025-07-L-Ma-J-V-41,07,RLA462,43.7198371887207,7.286684036254883,45,249,1757429752
6368781-09_A_50_0902_17:01-PROJET2025-09-Semaine-35,09,TCA107746,43.722713470458984,7.107233047485352,24,3146,1757429752
5341002-72_R_98_7201_16:25-PROJET2024-72-Semaine-74,72,TCA115742,43.71013259887695,7.256129264831543,263,1062,1757429752
6416443-33_A_50_3301_16:28-SETP2025-33-L-Ma-J-V-36,33,RLA333,43.702125549316406,7.293406009674072,39,1096,1757429752
6252502-11_A_49_1104_16:59-SETP2025-11-Semaine-37,11,RLA370,43.73278045654297,7.269434452056885,340,109,1757429752
6416009-21_A_50_2103_16:48-SETP2025-21-Semaine-40,21,RLA342,43.6614875793457,7.192403316497803,343,5250,1757429752
6414296-07_R_97_0711_16:23-SETP2025-07-L-Ma-J-V-41,07,RLA434,43.72987365722656,7.284018516540527,11,466,1757429752
6366024-20_A_50_2004_17:03-SETP2025-20-Semaine-42,20,RLA321,43.66923141479492,7.2100510597229,320,2962,1757428240
6368805-09_R_98_0904_16:10-PROJET2025-09-Semaine-35,09,TCA108951,43.661293029785156,7.133781909942627,308,4063,1757429752
6327145-17_A_50_1704_16:57-SETP2025-17-L-Ma-J-V-35,17,RLA163,43.677093505859375,7.228308200836182,22,2712,1757429752
6355799-18_R_99_1804_16:13-SETP2025-18-Semaine-39,18,RLA617,43.721309661865234,7.293454170227051,160,392,1757429752
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,TCA115156,43.68136978149414,7.231380939483643,38,746,1757429752
6416310-51_R_99_5103_16:23-PROJET2025-51-Semaine-10,51,TCA115159,43.687232971191406,7.227033615112305,227,284,1757429752
6414299-07_R_97_0709_17:00-SETP2025-07-L-Ma-J-V-41,07,RLA447,43.69907760620117,7.284967422485352,10,701,1757429752
6414324-07_A_49_0710_16:37-SETP2025-07-L-Ma-J-V-41,07,RLA432,43.724761962890625,7.2851643562316895,215,247,1757429752
6369708-30_R_99_3001_16:54-SETP2025-30-Semaine-32,30,RLA135,43.706443786621094,7.288525581359863,115,314,1757429752
6429214-15_A_50_1502_16:18-SETP2025-15-Semaine-11,15,RLA336,43.70600128173828,7.327498435974121,221,8127,1757429752
6411449-70_A_50_7002_16:30-SETP2025-70-Semaine-35,70,RLA323,43.70643997192383,7.268512725830078,64,1124,1757429752
6446581-05_R_49_0507_16:45-SETP2025-05-L-Ma-J-V-38,05,RLA369,43.718780517578125,7.272514820098877,218,1104,1757429752
6416517-33_A_47_33S2_16:35-SETP2025-33-L-Ma-J-V-36,33,RLA266,43.70247268676758,7.280874252319336,104,148,1757429752
6412111-37_R_99_3701_16:36-SETP2025-37-Semaine-37,37,RLA20,43.706520080566406,7.276071548461914,146,1489,1757429745
6428458-61_A_50_6104_16:30-PROJET2025-61-Semaine-24,61,TCA73970,43.70144271850586,7.2073774337768555,346,1291,1757429752
6446576-05_A_99_0509_16:29-SETP2025-05-L-Ma-J-V-38,05,RLA368,43.724605560302734,7.275360584259033,333,201,1757429752
6429229-15_A_50_1507_16:06-SETP2025-15-Semaine-11,15,RLA329,43.68946838378906,7.332358360290527,350,8148,1757429752
5203732-68_A_50_6805_17:00-PROJET2024-68-Semaine-15,68,PDV20,43.77384567260742,7.192734241485596,262,21642,1757429752
