trip_id,stop_sequence,stop_id,arrival_time,departure_time
6018958-55_R_98_5502_13:11-PROJET2025-55-Semaine-08,27,5158,,1757417820
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,0,2832,,1757403180
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,1,412,1757403229,1757403229
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,2,602,1757403256,1757403256
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,3,1269,1757403333,1757403333
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,4,415,1757403425,1757403425
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,5,34,1757403471,1757403471
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,6,1109,1757403549,1757403549
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,7,1126,1757403600,1757403600
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,8,1098,1757403634,1757403634
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,9,83,1757403649,1757403649
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,10,930,1757403684,1757403684
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,11,531,1757403722,1757403722
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,12,360,1757403746,1757403746
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,13,1132,1757403801,1757403801
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,14,535,1757403834,1757403834
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,15,37,1757403886,1757403886
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,16,167,1757403945,1757403945
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,17,972,1757404016,1757404016
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,18,951,,1757404113
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,19,805,1757404184,1757404184
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,20,536,1757404235,1757404235
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,21,1219,1757404327,1757404327
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,22,286,1757404406,1757404406
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,23,284,1757404440,1757404440
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,24,1570,1757404493,1757404493
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,25,472,1757404548,1757404548
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,26,616,1757404617,1757404617
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,27,747,1757404724,1757404724
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,28,183,1757404796,1757404796
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,29,602,1757404846,1757404846
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,30,1525,1757404912,1757404912
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,31,346,1757404965,1757404965
6416291-51_R_98_5102_09:33-PROJET2025-51-Semaine-10,32,2832,1757405040,
6170287-L2_R_98__09:07-JANV2025-L2-Semaine-09,8,2617,1757402351,1757402385
6170287-L2_R_98__09:07-JANV2025-L2-Semaine-09,9,2775,1757402524,1757402524
6170287-L2_R_98__09:07-JANV2025-L2-Semaine-09,10,2776,1757402670,1757402670
6170287-L2_R_98__09:07-JANV2025-L2-Semaine-09,11,2621,1757402771,1757402771
6170287-L2_R_98__09:07-JANV2025-L2-Semaine-09,12,2623,1757402913,1757402913
6170287-L2_R_98__09:07-JANV2025-L2-Semaine-09,13,2777,1757403073,1757403073
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,0,243,,1757402760
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,1,1355,1757402890,1757402890
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,2,44,1757402938,1757402938
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,3,65,1757402999,1757402999
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,4,201,,1757403060
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,5,376,1757403118,1757403118
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,6,1022,1757403159,1757403159
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,7,1597,1757403216,1757403216
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,8,748,1757403268,1757403268
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,9,792,1757403309,1757403309
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,10,1327,1757403309,1757403309
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,11,1344,1757403349,1757403349
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,12,1112,1757403394,1757403394
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,13,1242,1757403494,1757403494
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,14,1255,1757403529,1757403529
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,15,482,1757403604,1757403604
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,16,706,,1757403712
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,17,937,1757403772,1757403772
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,18,1247,,1757403883
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,19,573,1757403975,1757403975
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,20,334,1757403991,1757403991
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,21,1039,1757404042,1757404042
6424166-16_A_50_1603_09:26-SETP2025-16-Semaine-35,22,260,1757404132,
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,0,243,,1757405580
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,1,1355,1757405685,1757405685
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,2,45,1757405724,1757405724
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,3,379,1757405764,1757405764
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,4,1105,1757405797,1757405797
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,5,1270,1757405836,1757405836
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,6,730,1757405897,1757405897
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,7,1128,1757405959,1757405959
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,8,340,1757405983,1757405983
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,9,101,1757406004,1757406004
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,10,914,1757406080,1757406080
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,11,2917,1757406101,1757406101
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,12,381,1757406133,1757406133
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,13,1384,,1757406180
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,16,1283,1757406720,1757406720
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,17,309,1757406807,1757406807
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,18,1096,1757406873,1757406873
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,19,1321,1757406900,1757406900
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,20,960,1757406982,1757406982
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,21,429,1757407029,1757407029
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,22,842,1757407060,1757407060
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,23,263,1757407140,1757407140
