trip_id,stop_sequence,stop_id,arrival_time,departure_time
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,0,7233,,1757408377
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,1,7153,1757408360,1757408360
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,2,7104,1757408409,1757408409
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,3,7055,,1757408298
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,4,7174,1757408495,1757408495
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,5,7043,1757408549,1757408549
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,6,7128,1757408606,1757408606
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,7,7155,1757408633,1757408633
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,8,7161,1757408733,1757408733
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,9,134,1757408809,1757408809
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,10,568,1757408888,1757408888
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,11,654,1757408955,1757408955
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,12,1008,1757409094,1757409094
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,13,774,1757409144,1757409144
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,14,25,1757409206,1757409206
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,15,248,1757409319,1757409319
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,16,1,1757409386,1757409386
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,17,557,1757409509,1757409509
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,18,1281,1757409622,1757409622
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,19,67,,1757409490
6253057-14_A_50_1403_10:49-SETP2025-14-L-Ma-J-V-38,20,2688,1757409806,
5422167-75_A_49_7501_12:25-PROJET2024-75-Semaine-86-1101100,0,1446,,1757413500
5422167-75_A_49_7501_12:25-PROJET2024-75-Semaine-86-1101100,1,1092,1757413535,1757413535
5422167-75_A_49_7501_12:25-PROJET2024-75-Semaine-86-1101100,2,1296,,1757413613
5422167-75_A_49_7501_12:25-PROJET2024-75-Semaine-86-1101100,3,1317,1757413660,1757413660
5422167-75_A_49_7501_12:25-PROJET2024-75-Semaine-86-1101100,4,760,1757413712,1757413712
5422167-75_A_49_7501_12:25-PROJET2024-75-Semaine-86-1101100,5,1315,1757413740,1757413740
5422167-75_A_49_7501_12:25-PROJET2024-75-Semaine-86-1101100,6,219,1757413774,1757413774
5422167-75_A_49_7501_12:25-PROJET2024-75-Semaine-86-1101100,7,252,1757413821,1757413821
5422167-75_A_49_7501_12:25-PROJET2024-75-Semaine-86-1101100,8,103,1757413860,1757413860
