trip_id,stop_sequence,stop_id,arrival_time,departure_time
5097924-69_R_95_6901_13:25-PROJET2023-69-Semaine-15,0,21589,,1757417100
5097924-69_R_95_6901_13:25-PROJET2023-69-Semaine-15,1,21592,1757417179,1757417179
5097924-69_R_95_6901_13:25-PROJET2023-69-Semaine-15,2,21515,1757417251,1757417251
5097924-69_R_95_6901_13:25-PROJET2023-69-Semaine-15,3,21521,1757417332,1757417332
5097924-69_R_95_6901_13:25-PROJET2023-69-Semaine-15,4,23012,1757417373,1757417373
5097924-69_R_95_6901_13:25-PROJET2023-69-Semaine-15,5,21594,1757417393,1757417393
5097924-69_R_95_6901_13:25-PROJET2023-69-Semaine-15,6,21517,1757417456,1757417456
5097924-69_R_95_6901_13:25-PROJET2023-69-Semaine-15,7,21518,1757417520,1757417520
5097924-69_R_95_6901_13:25-PROJET2023-69-Semaine-15,8,21595,1757417597,1757417597
5097924-69_R_95_6901_13:25-PROJET2023-69-Semaine-15,9,21736,,1757417831
5097924-69_R_95_6901_13:25-PROJET2023-69-Semaine-15,10,21231,1757417871,1757417871
5097924-69_R_95_6901_13:25-PROJET2023-69-Semaine-15,11,21235,1757417940,
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,0,8003,,1757415714
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,1,8070,1757415745,1757415745
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,2,8056,1757415840,1757415840
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,3,8181,1757415888,1757415888
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,4,8255,1757415931,1757415931
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,5,8176,1757415941,1757415941
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,6,8179,1757415993,1757415993
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,7,8203,1757416073,1757416073
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,8,8224,1757416136,1757416136
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,9,8225,1757416200,1757416200
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,10,8082,1757416301,1757416301
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,11,8097,1757416352,1757416352
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,12,8079,1757416422,1757416422
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,13,8083,1757416466,1757416466
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,14,8029,1757416500,1757416500
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,15,8094,1757416576,1757416576
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,16,8064,1757416641,1757416641
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,17,8134,1757416688,1757416688
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,18,8151,1757416706,1757416706
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,19,8077,1757416763,1757416763
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,20,8031,1757416800,1757416800
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,21,8254,1757416856,1757416856
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,22,8226,1757416915,1757416915
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,23,8142,1757416980,1757416980
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,24,8219,1757417045,1757417045
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,25,8253,1757417114,1757417114
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,26,619,1757417232,1757417232
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,27,989,1757417324,1757417324
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,28,7126,1757417393,1757417393
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,29,7115,1757417536,1757417536
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,30,7171,1757417591,1757417591
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,31,1195,1757417719,1757417719
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,32,1183,1757417730,1757417730
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,33,567,1757417815,1757417815
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,34,1231,1757417903,1757417903
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,35,1403,1757417916,1757417916
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,36,927,1757417942,1757417942
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,37,182,1757417953,1757417953
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,38,74,1757417989,1757417989
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,39,330,1757418026,1757418026
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,40,1011,1757418052,1757418052
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,41,480,1757418092,1757418092
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,42,117,1757418136,1757418136
6218550-84_R_99_8402_13:01-PROJET2025-84-Semaine-04,43,2851,1757418180,
6428288-60_A_50_6002_12:30-PROJET2025-60-Semaine-08,6,621,1757414361,1757414361
6428288-60_A_50_6002_12:30-PROJET2025-60-Semaine-08,7,913,1757414389,1757414389
6428288-60_A_50_6002_12:30-PROJET2025-60-Semaine-08,8,791,1757414419,1757414419
6428288-60_A_50_6002_12:30-PROJET2025-60-Semaine-08,9,1122,1757414432,1757414432
6428288-60_A_50_6002_12:30-PROJET2025-60-Semaine-08,10,980,1757414468,1757414468
