trip_id,stop_sequence,stop_id,arrival_time,departure_time
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,2,230,1757449328,1757449328
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,3,1211,1757449353,1757449353
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,4,73,1757449383,1757449383
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,5,199,,1757449440
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,6,66,1757449477,1757449477
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,7,1094,1757449523,1757449523
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,8,46,1757449560,1757449560
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,9,1104,1757449637,1757449637
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,10,378,1757449681,1757449681
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,11,729,1757449710,1757449710
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,12,1164,1757449752,1757449752
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,13,966,1757449803,1757449803
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,14,1160,1757449848,1757449848
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,15,322,1757449920,1757449920
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,16,2923,1757450040,1757450040
6446628-05_R_50_0510_22:21-SETP2025-05-L-Ma-J-V-38,17,1434,1757450100,
6170769-L3_A_14__22:07-JANV2025-L3-Semaine-09,0,2790,,1757448420
6170769-L3_A_14__22:07-JANV2025-L3-Semaine-09,1,2792,1757448540,1757448540
6170769-L3_A_14__22:07-JANV2025-L3-Semaine-09,2,2794,1757448660,1757448660
6170769-L3_A_14__22:07-JANV2025-L3-Semaine-09,3,2796,1757448780,1757448780
6170769-L3_A_14__22:07-JANV2025-L3-Semaine-09,4,2798,1757448840,1757448840
6170769-L3_A_14__22:07-JANV2025-L3-Semaine-09,5,2800,1757448960,1757448960
5838839-22_R_95_2213_21:50-PROJET2025-22-Semaine-20,9,2994,1757449074,1757449074
5838839-22_R_95_2213_21:50-PROJET2025-22-Semaine-20,10,2835,1757449181,1757449181
5838839-22_R_95_2213_21:50-PROJET2025-22-Semaine-20,11,1158,1757449284,1757449284
5838839-22_R_95_2213_21:50-PROJET2025-22-Semaine-20,12,816,1757449311,1757449311
5838839-22_R_95_2213_21:50-PROJET2025-22-Semaine-20,13,2852,1757449434,
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,0,21583,,1757448000
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,1,21261,1757448030,1757448030
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,2,21265,1757448058,1757448058
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,3,21266,1757448082,1757448082
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,4,21267,1757448106,1757448106
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,5,21268,1757448130,1757448130
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,6,21269,1757448163,1757448163
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,7,21270,1757448183,1757448183
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,8,21271,1757448212,1757448212
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,9,21272,1757448247,1757448247
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,10,21273,1757448282,1757448282
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,11,21274,1757448313,1757448313
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,12,21275,1757448357,1757448357
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,13,21276,1757448386,1757448386
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,14,21277,1757448420,1757448420
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,15,21278,1757448459,1757448459
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,16,21262,1757448492,1757448492
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,17,21735,,1757448540
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,18,6020,1757448600,1757448600
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,19,902,1757448698,1757448698
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,20,6173,1757448797,1757448797
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,21,21231,1757448853,1757448853
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,22,21235,1757448889,1757448889
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,23,21234,1757448936,1757448936
5203736-68_R_99_6805_22:00-PROJET2024-68-Semaine-15,24,21642,1757448960,
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,0,8148,,1757454000
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,1,8124,1757454025,1757454025
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,2,8095,1757454086,1757454086
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,3,8138,1757454119,1757454119
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,4,8090,1757454169,1757454169
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,5,8144,1757454248,1757454248
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,6,8003,1757454300,1757454300
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,7,8070,1757454351,1757454351
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,8,8172,1757454398,1757454398
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,9,8069,1757454442,1757454442
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,10,8127,1757454507,1757454507
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,11,8001,1757454577,1757454577
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,12,8160,1757454642,1757454642
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,13,8107,1757454765,1757454765
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,14,8072,1757454830,1757454830
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,15,8129,,1757454900
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,16,8156,1757454936,1757454936
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,17,789,1757455043,1757455043
6429342-15_R_99_1502_23:40-SETP2025-15-Semaine-11,18,97,1757455081,1757455081
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,0,300,,1757448000
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,1,1225,1757448041,1757448041
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,2,636,1757448089,1757448089
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,3,355,1757448139,1757448139
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,4,2545,1757448211,1757448211
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,5,644,1757448251,1757448251
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,6,592,1757448272,1757448272
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,7,633,1757448291,1757448291
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,8,1120,1757448316,1757448316
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,9,608,1757448379,1757448379
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,10,840,1757448417,1757448417
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,11,813,1757448445,1757448445
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,12,566,,1757448480
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,13,601,1757448466,1757448466
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,14,979,1757448498,1757448498
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,15,1123,1757448573,1757448573
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,16,790,1757448595,1757448595
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,17,1419,1757448618,1757448618
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,18,620,1757448649,1757448649
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,19,1135,1757448695,1757448695
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,20,173,1757448719,1757448719
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,21,153,1757448746,1757448746
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,22,1119,1757448800,1757448800
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,23,178,,1757448887
6428334-60_R_99_6002_22:00-PROJET2025-60-Semaine-08,24,2997,1757448918,
6452590-T1_R_57_VT122_22:15-SETP2025-L1-Semaine-04,0,2643,,1757448900
6452590-T1_R_57_VT122_22:15-SETP2025-L1-Semaine-04,1,2529,1757449020,1757449020
6452590-T1_R_57_VT122_22:15-SETP2025-L1-Semaine-04,2,2531,1757449140,1757449140
6452590-T1_R_57_VT122_22:15-SETP2025-L1-Semaine-04,3,2543,1757449260,1757449260
6452590-T1_R_57_VT122_22:15-SETP2025-L1-Semaine-04,4,2535,1757449320,1757449320
6452590-T1_R_57_VT122_22:15-SETP2025-L1-Semaine-04,5,2533,1757449440,1757449440
6452590-T1_R_57_VT122_22:15-SETP2025-L1-Semaine-04,6,2541,1757449500,1757449500
6452590-T1_R_57_VT122_22:15-SETP2025-L1-Semaine-04,7,2526,1757449620,1757449620
6452590-T1_R_57_VT122_22:15-SETP2025-L1-Semaine-04,8,2502,1757449680,1757449680
6452590-T1_R_57_VT122_22:15-SETP2025-L1-Semaine-04,9,2511,1757449800,1757449800
6452590-T1_R_57_VT122_22:15-SETP2025-L1-Semaine-04,10,2506,1757449920,1757449920
6452590-T1_R_57_VT122_22:15-SETP2025-L1-Semaine-04,11,2524,1757449980,1757449980
6368771-09_A_50_0907_21:30-PROJET2025-09-Semaine-35,29,5220,1757447882,1757447882
6368771-09_A_50_0907_21:30-PROJET2025-09-Semaine-35,30,2971,1757448132,
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,0,701,,1757453400
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,1,909,1757453452,1757453452
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,2,86,1757453520,1757453520
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,3,313,1757453544,1757453544
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,4,1148,1757453580,1757453580
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,5,118,1757453614,1757453614
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,6,1457,1757453675,1757453675
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,7,1250,,1757453760
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,8,55,1757453827,1757453827
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,9,2870,1757453871,1757453871
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,10,2766,1757453940,1757453940
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,11,556,,1757454000
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,12,2,1757454092,1757454092
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,13,249,1757454148,1757454148
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,14,26,1757454240,1757454240
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,15,775,1757454334,1757454334
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,16,1009,1757454405,1757454405
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,17,655,1757454468,1757454468
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,18,466,1757454600,1757454600
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,19,640,1757454660,1757454660
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,20,869,1757454704,1757454704
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,21,1185,1757454780,1757454780
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,22,1070,1757454832,1757454832
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,23,570,1757454881,1757454881
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,24,1087,1757454915,1757454915
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,25,851,1757454960,1757454960
6414367-07_R_97_0710_23:30-SETP2025-07-L-Ma-J-V-41,26,1065,1757455020,
6428371-60_A_50_6003_21:50-PROJET2025-60-Semaine-08,12,565,1757447937,1757447937
6428371-60_A_50_6003_21:50-PROJET2025-60-Semaine-08,13,814,1757447996,1757447996
6428371-60_A_50_6003_21:50-PROJET2025-60-Semaine-08,14,841,1757448000,1757448000
6428371-60_A_50_6003_21:50-PROJET2025-60-Semaine-08,15,609,1757448058,1757448058
6428371-60_A_50_6003_21:50-PROJET2025-60-Semaine-08,16,1121,1757448120,1757448120
6428371-60_A_50_6003_21:50-PROJET2025-60-Semaine-08,17,634,1757448124,1757448124
6428371-60_A_50_6003_21:50-PROJET2025-60-Semaine-08,18,593,1757448098,1757448098
6428371-60_A_50_6003_21:50-PROJET2025-60-Semaine-08,19,645,1757448153,1757448153
6428371-60_A_50_6003_21:50-PROJET2025-60-Semaine-08,20,2546,,1757448139
6428371-60_A_50_6003_21:50-PROJET2025-60-Semaine-08,21,354,1757448203,1757448203
6428371-60_A_50_6003_21:50-PROJET2025-60-Semaine-08,22,635,1757448243,1757448243
6428371-60_A_50_6003_21:50-PROJET2025-60-Semaine-08,23,1409,1757448367,1757448367
6428371-60_A_50_6003_21:50-PROJET2025-60-Semaine-08,24,300,1757448358,
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,0,8148,,1757449800
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,1,8124,1757449825,1757449825
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,2,8095,1757449886,1757449886
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,3,8138,1757449919,1757449919
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,4,8090,1757449969,1757449969
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,5,8144,1757450048,1757450048
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,6,8003,,1757450100
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,7,8070,1757450151,1757450151
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,8,8172,1757450198,1757450198
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,9,8069,1757450242,1757450242
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,10,8127,,1757450307
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,11,8001,1757450377,1757450377
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,12,8160,1757450442,1757450442
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,13,8107,1757450565,1757450565
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,14,8072,1757450630,1757450630
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,15,8129,,1757450700
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,16,8156,1757450736,1757450736
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,17,789,1757450843,1757450843
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,18,97,1757450881,1757450881
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,19,512,1757450940,1757450940
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,20,887,1757451027,1757451027
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,21,769,1757451123,1757451123
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,22,704,1757451149,1757451149
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,23,1181,1757451195,1757451195
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,24,1020,1757451226,1757451226
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,25,498,1757451265,1757451265
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,26,179,1757451324,1757451324
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,27,700,1757451378,1757451378
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,28,463,1757451480,1757451480
6429340-15_R_99_1504_22:30-SETP2025-15-Semaine-11,29,2581,1757451720,
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,0,1150,,1757450100
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,1,314,1757450149,1757450149
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,2,87,1757450209,1757450209
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,3,703,1757450280,1757450280
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,4,700,1757450340,1757450340
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,5,463,1757450481,1757450481
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,6,873,,1757450581
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,7,2656,1757450700,1757450700
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,8,15,1757450742,1757450742
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,9,1033,1757450786,1757450786
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,10,1208,1757450830,1757450830
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,11,1305,1757450924,1757450924
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,12,2910,1757451012,1757451012
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,13,1125,1757451060,1757451060
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,14,52,1757451180,1757451180
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,15,1446,,1757451248
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,16,1092,1757451283,1757451283
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,17,1296,,1757451360
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,18,1016,,1757451430
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,19,1348,,1757451517
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,20,1061,,1757451600
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,21,478,1757451658,1757451658
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,22,303,,1757451708
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,23,324,,1757451780
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,24,404,,1757451852
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,25,1455,,1757451900
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,26,938,1757452007,1757452007
6409679-57_A_50_5712_22:35-SETP2025-57-Semaine-06,27,1476,1757452140,1757452140
