trip_id,stop_sequence,stop_id,arrival_time,departure_time
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,0,300,,1757418000
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,1,1225,1757418046,1757418046
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,2,636,1757418100,1757418100
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,3,355,1757418156,1757418156
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,4,2545,1757418237,1757418237
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,5,644,1757418282,1757418282
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,6,592,1757418306,1757418306
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,7,633,1757418327,1757418327
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,8,1120,1757418355,1757418355
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,9,608,1757418426,1757418426
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,10,840,1757418468,1757418468
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,11,813,1757418500,1757418500
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,12,566,,1757418472
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,13,601,1757418524,1757418524
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,14,979,1757418545,1757418545
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,15,1123,1757418654,1757418654
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,16,790,1757418655,1757418655
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,17,1419,1757418660,1757418660
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,18,620,1757418695,1757418695
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,19,1135,1757418728,1757418728
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,20,173,1757418740,1757418740
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,21,153,1757418782,1757418782
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,22,1119,1757418845,1757418845
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,23,178,,1757418952
6428319-60_R_99_6001_13:40-PROJET2025-60-Semaine-08,24,2997,1757419109,
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,0,1422,,1757421000
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,1,1616,1757421167,1757421167
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,2,2980,1757421240,1757421240
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,3,1062,1757421252,1757421252
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,4,688,1757421337,1757421337
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,5,932,1757421357,1757421357
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,6,1055,1757421400,1757421400
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,7,2671,1757421420,1757421420
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,8,1142,1757421558,1757421558
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,9,364,1757421637,1757421637
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,10,1187,1757421664,1757421664
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,11,107,1757421751,1757421751
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,12,677,1757421838,1757421838
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,13,845,1757421902,1757421902
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,14,318,1757421944,1757421944
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,15,1192,1757422020,1757422020
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,16,1041,1757422059,1757422059
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,17,1289,1757422102,1757422102
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,18,546,1757422140,1757422140
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,19,827,1757422182,1757422182
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,20,854,1757422207,1757422207
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,21,784,1757422262,1757422262
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,22,288,1757422276,1757422276
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,23,240,1757422303,1757422303
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,24,372,1757422327,1757422327
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,25,268,1757422351,1757422351
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,26,820,1757422389,1757422389
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,27,673,1757422408,1757422408
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,28,1243,1757422440,1757422440
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,29,1334,1757422509,1757422509
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,30,272,1757422547,1757422547
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,31,1173,1757422600,1757422600
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,32,742,1757422664,1757422664
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,33,624,1757422696,1757422696
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,34,998,1757422710,1757422710
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,35,417,1757422731,1757422731
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,36,663,1757422772,1757422772
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,37,550,1757422806,1757422806
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,38,590,1757422843,1757422843
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,39,194,1757422883,1757422883
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,40,54,1757422906,1757422906
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,41,414,1757422990,1757422990
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,42,502,1757423026,1757423026
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,43,426,1757423058,1757423058
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,44,1217,1757423113,1757423113
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,45,1205,1757423160,1757423160
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,46,712,,1757423340
6102500-63_A_48_6304_14:30-PROJET2025-63-Semaine-72-1101100,47,1427,1757423520,
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,0,2997,,1757423400
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,1,177,1757423700,1757423700
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,2,1118,1757423753,1757423753
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,3,154,1757423832,1757423832
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,4,172,1757423916,1757423916
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,5,1134,1757423940,1757423940
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,6,621,1757423972,1757423972
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,7,913,1757424008,1757424008
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,8,791,1757424068,1757424068
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,9,1122,1757424112,1757424112
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,10,980,1757424157,1757424157
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,11,600,1757424208,1757424208
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,12,565,1757424300,1757424300
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,13,814,1757424355,1757424355
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,14,841,1757424392,1757424392
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,15,609,1757424419,1757424419
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,16,1121,1757424489,1757424489
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,17,634,1757424516,1757424516
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,18,593,1757424537,1757424537
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,19,645,1757424560,1757424560
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,20,2546,1757424609,1757424609
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,21,354,1757424686,1757424686
6428322-60_A_50_6001_15:10-PROJET2025-60-Semaine-08,22,635,1757424738,1757424738
5838876-22_A_45_2204_14:30-PROJET2025-22-Semaine-20,0,2852,,1757421000
