trip_id,stop_sequence,stop_id,arrival_time,departure_time
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,8,824,1757408151.0,1757408151.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,9,56,1757408220.0,1757408220.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,10,787,1757408291.0,1757408291.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,11,205,1757408358.0,1757408358.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,12,199,,1757408400.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,13,66,1757408436.0,1757408436.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,14,1094,1757408481.0,1757408481.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,15,45,1757408520.0,1757408520.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,16,379,1757408563.0,1757408563.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,17,1105,1757408598.0,1757408598.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,18,1270,1757408640.0,1757408640.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,19,835,1757408705.0,1757408705.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,20,125,1757408745.0,1757408745.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,21,423,1757408820.0,1757408820.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,22,345,,1757408893.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,23,1304,,1757408951.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,24,2694,1757409033.0,1757409033.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,25,1029,1757409060.0,1757409060.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,26,1513,1757409300.0,1757409300.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,27,392,1757409389.0,1757409389.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,28,865,1757409443.0,1757409443.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,29,1494,1757409480.0,1757409480.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,30,1506,1757409600.0,1757409600.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,31,1591,1757409716.0,1757409716.0
6355781-18_R_99_1804_10:46-SETP2025-18-Semaine-39,35,1147,1757410080.0,
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,0,8148,,1757407566.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,1,8124,1757407596.0,1757407596.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,2,8095,1757407669.0,1757407669.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,3,8138,1757407709.0,1757407709.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,4,8090,1757407769.0,1757407769.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,5,8144,1757407864.0,1757407864.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,6,8003,1757407926.0,1757407926.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,7,8070,1757407982.0,1757407982.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,8,8172,1757408034.0,1757408034.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,9,8069,1757408082.0,1757408082.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,10,8127,1757408154.0,1757408154.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,11,8001,1757408231.0,1757408231.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,12,8160,1757408303.0,1757408303.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,13,8107,1757408439.0,1757408439.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,14,8072,1757408510.0,1757408510.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,15,8129,1757408586.0,1757408586.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,16,8156,1757408630.0,1757408630.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,17,789,1757408764.0,1757408764.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,18,97,1757408811.0,1757408811.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,19,512,1757408886.0,1757408886.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,20,887,1757408983.0,1757408983.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,21,769,1757409090.0,1757409090.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,22,704,1757409119.0,1757409119.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,23,1181,1757409170.0,1757409170.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,24,1020,1757409204.0,1757409204.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,25,498,1757409247.0,1757409247.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,26,179,1757409312.0,1757409312.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,28,463,1757409376.0,1757409376.0
6429271-15_R_99_1502_10:40-SETP2025-15-Semaine-11,29,2581,1757409726.0,
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,0,3076,,1757407500.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,1,3022,1757407578.0,1757407578.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,2,3309,1757407623.0,1757407623.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,3,3074,1757407680.0,1757407680.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,4,3122,1757407763.0,1757407763.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,5,3081,1757407829.0,1757407829.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,6,3086,1757407888.0,1757407888.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,7,3071,1757407949.0,1757407949.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,8,3027,1757408027.0,1757408027.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,9,3005,1757408053.0,1757408053.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,10,3217,1757408084.0,1757408084.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,11,3016,1757408141.0,1757408141.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,12,3083,1757408189.0,1757408189.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,13,3112,1757408238.0,1757408238.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,14,3233,1757408364.0,1757408364.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,15,3059,1757408416.0,1757408416.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,16,3186,1757408449.0,1757408449.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,17,3018,1757408565.0,1757408565.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,18,3002,1757408614.0,1757408614.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,19,3128,1757408668.0,1757408668.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,20,3020,1757408783.0,1757408783.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,21,3108,1757408834.0,1757408834.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,22,3011,1757408877.0,1757408877.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,23,3138,1757408939.0,1757408939.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,24,3053,1757408986.0,1757408986.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,25,3012,1757409000.0,1757409000.0
5673234-NVN1_A_48_NVN102_10:45-PROJET2024-NVence1-Semaine-15,26,3017,1757409060.0,
6420734-81_A_49_8103_11:33-SETP2025-81-Semaine-40,0,20351,,1757410380.0
6420734-81_A_49_8103_11:33-SETP2025-81-Semaine-40,1,7289,1757410449.0,1757410449.0
6420734-81_A_49_8103_11:33-SETP2025-81-Semaine-40,2,21760,1757410560.0,1757410560.0
6420734-81_A_49_8103_11:33-SETP2025-81-Semaine-40,3,20299,1757410696.0,1757410696.0
6420734-81_A_49_8103_11:33-SETP2025-81-Semaine-40,4,20353,1757410792.0,1757410792.0
6420734-81_A_49_8103_11:33-SETP2025-81-Semaine-40,5,20354,1757410845.0,1757410845.0
6420734-81_A_49_8103_11:33-SETP2025-81-Semaine-40,6,20355,1757410885.0,1757410885.0
6420734-81_A_49_8103_11:33-SETP2025-81-Semaine-40,7,20356,1757410910.0,1757410910.0
6420734-81_A_49_8103_11:33-SETP2025-81-Semaine-40,8,7306,1757410945.0,1757410945.0
6420734-81_A_49_8103_11:33-SETP2025-81-Semaine-40,9,20357,1757410980.0,1757410980.0
6420734-81_A_49_8103_11:33-SETP2025-81-Semaine-40,10,7233,,1757411040.0
6420734-81_A_49_8103_11:33-SETP2025-81-Semaine-40,13,7055,,1757411309.0
6409607-57_R_99_5709_11:40-SETP2025-57-Semaine-06,1,773,1757410850.0,1757410850.0
6409607-57_R_99_5709_11:40-SETP2025-57-Semaine-06,2,800,1757410896.0,1757410896.0
6409607-57_R_99_5709_11:40-SETP2025-57-Semaine-06,3,509,1757410965.0,1757410965.0
6409607-57_R_99_5709_11:40-SETP2025-57-Semaine-06,4,525,1757410996.0,1757410996.0
6416343-51_A_49_5105_09:26-PROJET2025-51-Semaine-10,22,35,,1757404049.0
6416343-51_A_49_5105_09:26-PROJET2025-51-Semaine-10,23,416,1757404222.0,1757404222.0
6416343-51_A_49_5105_09:26-PROJET2025-51-Semaine-10,24,375,1757404264.0,1757404264.0
6416343-51_A_49_5105_09:26-PROJET2025-51-Semaine-10,25,1525,1757404370.0,1757404370.0
6416343-51_A_49_5105_09:26-PROJET2025-51-Semaine-10,26,346,1757404431.0,1757404431.0
6416343-51_A_49_5105_09:26-PROJET2025-51-Semaine-10,27,2832,1757404515.0,
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,0,21589,,1757408400.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,1,21592,1757408502.0,1757408502.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,2,21515,1757408594.0,1757408594.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,3,21521,1757408698.0,1757408698.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,4,23012,1757408750.0,1757408750.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,5,21594,1757408776.0,1757408776.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,6,21517,1757408857.0,1757408857.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,7,21518,1757408940.0,1757408940.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,8,21595,1757409013.0,1757409013.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,9,21735,,1757409247.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,10,21231,1757409286.0,1757409286.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,11,21235,1757409352.0,1757409352.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,12,21234,1757409438.0,1757409438.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,13,2802,1757409480.0,1757409480.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,14,21280,1757409529.0,1757409529.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,15,21281,1757409576.0,1757409576.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,16,21257,1757409660.0,1757409660.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,17,21258,1757409751.0,1757409751.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,18,21259,1757409807.0,1757409807.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,19,21260,,1757409840.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,24,21506,1757410036.0,1757410036.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,26,2659,1757410560.0,1757410560.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,27,19,1757410600.0,1757410600.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,28,1237,1757410641.0,1757410641.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,29,1184,1757410687.0,1757410687.0
5097938-69_R_90_6901_11:00-PROJET2023-69-Semaine-15,30,191,1757410920.0,
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,7,902,1757404048.0,1757404048.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,8,6173,1757404130.0,1757404130.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,9,21736,,1757404420.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,10,2907,1757404421.0,1757404421.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,11,21566,1757404451.0,1757404451.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,12,21567,1757404525.0,1757404525.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,13,21568,1757404517.0,1757404517.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,14,21569,1757404540.0,1757404540.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,15,21570,1757404593.0,1757404593.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,16,21571,1757404579.0,1757404579.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,17,21572,1757404674.0,1757404674.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,18,21573,1757404765.0,1757404765.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,19,21574,1757404811.0,1757404811.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,20,21575,1757404912.0,1757404912.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,21,21576,1757404927.0,1757404927.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,22,21577,1757404976.0,1757404976.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,23,21578,1757405020.0,1757405020.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,24,21579,1757405071.0,1757405071.0
5203662-68_A_50_6803_08:45-PROJET2024-68-Semaine-15,25,21580,1757405122.0,1757405122.0
