trip_id,route_id,vehicle_id,latitude,longitude,bearing,stop_id,timestamp_epoch
6368804-09_A_49_0906_19:32-PROJET2025-09-Semaine-35,09,TCA74758,43.65972900390625,7.157299518585205,101,4108,1757440667
6428361-60_A_50_6001_20:10-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,TCA73933,43.692325592041016,7.244174480438232,164,2997,1757440667
6428453-61_R_99_6103_16:20-PROJET2025-61-Semaine-24,61,TCA73931,43.73134231567383,7.287881374359131,237,177,1757429815
6253025-14_A_50_1405_19:45-SETP2025-14-L-Ma-J-V-38,14,RLA486,43.719669342041016,7.2861247062683105,230,1,1757440667
6369837-49_R_98_4901_18:10-PROJET2025-49-Semaine-08,chouette:Line:07759d26-564a-4043-bd2d-d1e0c98d686c:LOC,TCA109005,43.7291259765625,7.168928623199463,338,3049,1757436814
6429261-15_R_99_1501_20:05-SETP2025-15-Semaine-11,15,RLA334,43.691646575927734,7.332846641540527,348,8148,1757440667
4669736-62_R_98_6206_20:00-RESEAU2023-62-Semaine-17,62,TCA108188,43.765647888183594,7.223617076873779,113,6033,1757440667
6365990-20_R_99_2006_20:00-SETP2025-20-Semaine-42,20,RLA332,43.68739318847656,7.181411266326904,223,5059,1757440667
6413138-38_R_99_3801_20:00-SETP2025-38-Semaine-41,38,RLA36,43.70124435424805,7.274770736694336,298,2651,1757440667
6355809-18_R_99_1808_20:00-SETP2025-18-Semaine-39,18,RLA604,43.72523498535156,7.248952388763428,73,1249,1757440667
6409660-57_R_99_5712_19:30-SETP2025-57-Semaine-06,57,RLA621,43.70133590698242,7.269535541534424,159,2803,1757440667
6409661-57_R_99_5706_20:00-SETP2025-57-Semaine-06,57,RLA622,43.729835510253906,7.2483744621276855,184,2826,1757440667
6355851-18_A_50_1806_19:52-SETP2025-18-Semaine-39,18,RLA607,43.708335876464844,7.2921953201293945,272,1457,1757440667
6416337-51_R_99_5102_19:50-PROJET2025-51-Semaine-10,51,TCA115117,43.680381774902344,7.214359760284424,305,1098,1757440667
6414504-07_R_97_0703_20:05-SETP2025-07-L-Ma-J-V-41,07,RLA451,43.699058532714844,7.285239219665527,353,701,1757440667
5838896-22_R_95_2210_18:50-PROJET2025-22-Semaine-20,22,PDV110805,43.67671585083008,7.19968843460083,334,2852,1757440667
6414359-07_R_97_0705_19:53-SETP2025-07-L-Ma-J-V-41,07,RLA438,43.70359802246094,7.289852619171143,24,1148,1757440667
3541230-39_R_99_3901_19:30-RESEAU2022-39-Mar-Ven-04-0101100,39,TCA117300,43.73143005371094,7.286831855773926,247,568,1757438308
6366006-20_A_50_2002_19:40-SETP2025-20-Semaine-42,20,RLA335,43.67171859741211,7.190495491027832,261,5251,1757440667
6253086-14_R_99_1402_20:00-SETP2025-14-L-Ma-J-V-38,14,RLA481,43.708683013916016,7.286159038543701,308,2688,1757440667
6428488-61_R_99_6105_20:00-PROJET2025-61-Semaine-24,61,TCA108189,43.69222640991211,7.244602203369141,345,2829,1757440667
6429262-15_R_99_1505_19:50-SETP2025-15-Semaine-11,15,RLA318,43.70634078979492,7.3295488357543945,254,8069,1757440667
6368893-09_R_98_0908_19:45-PROJET2025-09-Semaine-35,09,TCA109468,43.659217834472656,7.16431188583374,268,4098,1757440667
6416322-51_A_49_5103_19:47-PROJET2025-51-Semaine-10,51,TCA73914,43.689476013183594,7.2238335609436035,274,533,1757440667
6416499-33_R_99_3305_20:00-SETP2025-33-L-Ma-J-V-36,33,RLA174,43.6918830871582,7.300362586975098,351,949,1757440667
6252949-14_A_50_1406_20:05-SETP2025-14-L-Ma-J-V-38,14,RLA485,43.74843215942383,7.320826053619385,153,7233,1757440667
6420024-35_R_99_3503_20:00-SETP2025-35-Semaine-35,35,RLA131,43.72776794433594,7.251936435699463,339,1427,1757440667
6410657-64_A_50_6401_20:00-SETP2025-64-Semaine-37,64,RLA102,43.7072639465332,7.269331932067871,329,2909,1757440667
