trip_id,stop_sequence,stop_id,arrival_time,departure_time
6170723-L3_R_97__19:03-JANV2025-L3-Semaine-09,7,2615,1757438018,1757438041
6170723-L3_R_97__19:03-JANV2025-L3-Semaine-09,8,2617,1757438104,1757438104
6170723-L3_R_97__19:03-JANV2025-L3-Semaine-09,9,2775,1757438279,1757438279
6170723-L3_R_97__19:03-JANV2025-L3-Semaine-09,10,2776,1757438459,1757438459
6170723-L3_R_97__19:03-JANV2025-L3-Semaine-09,11,2621,1757438579,1757438579
6170723-L3_R_97__19:03-JANV2025-L3-Semaine-09,12,2623,1757438699,1757438699
6170723-L3_R_97__19:03-JANV2025-L3-Semaine-09,13,2777,1757438769,1757438769
6170723-L3_R_97__19:03-JANV2025-L3-Semaine-09,14,2778,1757438949,1757438949
6170723-L3_R_97__19:03-JANV2025-L3-Semaine-09,17,2801,1757439419,1757439419
6170723-L3_R_97__19:03-JANV2025-L3-Semaine-09,18,2799,1757439479,1757439479
6170723-L3_R_97__19:03-JANV2025-L3-Semaine-09,19,2797,1757439599,1757439599
6170723-L3_R_97__19:03-JANV2025-L3-Semaine-09,20,2795,1757439719,1757439719
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,0,2831,,1757440200
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,1,412,1757440255,1757440255
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,2,602,1757440278,1757440278
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,3,969,1757440332,1757440332
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,4,296,1757440369,1757440369
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,5,1222,1757440457,1757440457
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,6,858,1757440492,1757440492
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,7,2773,1757440560,1757440560
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,8,424,1757440594,1757440594
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,9,292,1757440626,1757440626
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,10,78,1757440680,1757440680
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,11,1052,1757440716,1757440716
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,12,351,1757440754,1757440754
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,13,744,1757440806,1757440806
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,14,366,1757440860,1757440860
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,15,951,,1757440907
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,16,1049,1757440928,1757440928
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,17,76,1757440989,1757440989
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,18,262,1757441008,1757441008
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,19,238,1757441096,1757441096
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,20,1291,1757441171,1757441171
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,21,994,1757441219,1757441219
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,22,1408,1757441240,1757441240
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,23,158,1757441292,1757441292
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,24,2921,1757441340,1757441340
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,25,1225,1757441390,1757441390
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,26,636,1757441448,1757441448
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,27,355,1757441508,1757441508
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,28,2545,1757441595,1757441595
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,29,611,1757441640,1757441640
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,30,432,1757441729,1757441729
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,31,1323,1757441804,1757441804
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,32,670,1757441855,1757441855
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,33,1319,1757441879,1757441879
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,34,266,1757441913,1757441913
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,35,1162,1757441940,1757441940
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,36,145,1757441971,1757441971
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,37,138,1757442014,1757442014
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,38,178,,1757442060
6428483-61_A_50_6104_19:50-PROJET2025-61-Semaine-24,39,2829,1757442240,
6252509-11_A_50_1104_18:39-SETP2025-11-Semaine-37,17,1298,1757438054,1757438054
6252509-11_A_50_1104_18:39-SETP2025-11-Semaine-37,18,21,,1757438110
6252509-11_A_50_1104_18:39-SETP2025-11-Semaine-37,19,1445,,1757438242
6252509-11_A_50_1104_18:39-SETP2025-11-Semaine-37,20,451,1757438393,1757438393
6252509-11_A_50_1104_18:39-SETP2025-11-Semaine-37,21,60,1757438411,1757438411
6252509-11_A_50_1104_18:39-SETP2025-11-Semaine-37,22,70,1757438481,1757438481
6252509-11_A_50_1104_18:39-SETP2025-11-Semaine-37,23,220,1757438590,1757438590
6252509-11_A_50_1104_18:39-SETP2025-11-Semaine-37,24,1316,1757438646,1757438646
6252509-11_A_50_1104_18:39-SETP2025-11-Semaine-37,25,1015,1757438733,1757438733
6252509-11_A_50_1104_18:39-SETP2025-11-Semaine-37,26,1223,1757438830,
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,0,2816,,1757441400
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,1,2653,1757441578,1757441578
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,2,488,1757441640,1757441640
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,3,540,1757441662,1757441662
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,4,563,1757441691,1757441691
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,5,807,1757441721,1757441721
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,6,916,1757441772,1757441772
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,7,2669,1757441820,1757441820
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,8,24,1757442035,1757442035
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,9,837,1757442087,1757442087
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,10,1377,1757442120,1757442120
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,11,992,1757442157,1757442157
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,12,486,1757442238,1757442238
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,13,778,1757442297,1757442297
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,14,94,1757442360,1757442360
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,15,894,1757442438,1757442438
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,16,38,,1757442504
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,17,284,1757442611,1757442611
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,18,1570,1757442673,1757442673
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,19,472,1757442713,1757442713
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,20,616,1757442763,1757442763
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,21,747,1757442840,1757442840
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,22,183,1757442907,1757442907
6327171-17_R_99_1707_20:10-SETP2025-17-L-Ma-J-V-35,26,2712,1757443140,
6252463-11_R_98_1103_19:05-SETP2025-11-Semaine-37,0,305,1757438048,1757438048
