trip_id,stop_sequence,stop_id,arrival_time,departure_time
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,0,2517,,1757447100
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,1,2507,1757447220,1757447220
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,2,2519,1757447340,1757447340
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,3,2513,1757447400,1757447400
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,4,2539,1757447520,1757447520
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,5,2503,1757447640,1757447640
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,6,2520,1757447760,1757447760
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,7,2510,1757447880,1757447880
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,8,2514,1757448000,1757448000
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,9,2522,1757448120,1757448120
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,10,2525,1757448240,1757448240
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,11,2505,1757448300,1757448300
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,12,1407,1757448420,1757448420
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,13,2501,1757448540,1757448540
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,14,2527,1757448660,1757448660
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,15,2540,1757448780,1757448780
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,16,2534,1757448840,1757448840
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,17,2536,1757448960,1757448960
6452552-T1_A_12_VT103_21:45-SETP2025-L1-Semaine-04,18,2542,1757449020,1757449020
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,0,447,,1757450400
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,1,1593,1757450448,1757450448
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,2,1054,1757450519,1757450519
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,3,908,1757450569,1757450569
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,4,233,1757450622,1757450622
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,5,2665,1757450679,1757450679
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,6,868,1757450773,1757450773
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,7,2861,1757450820,1757450820
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,8,1198,1757450940,1757450940
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,9,1199,1757450979,1757450979
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,10,548,1757450999,1757450999
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,11,247,1757451060,1757451060
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,12,275,,1757451113
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,13,1302,,1757451230
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,14,1073,1757451360,1757451360
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,15,557,1757451455,1757451455
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,16,1281,1757451519,1757451519
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,17,67,,1757451600
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,18,480,1757451746,1757451746
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,19,117,1757451799,1757451799
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,20,1153,,1757451840
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,21,314,1757451908,1757451908
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,22,87,1757451989,1757451989
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,23,703,1757452085,1757452085
6414379-07_A_49_0710_22:40-SETP2025-07-L-Ma-J-V-41,24,701,1757452140,
6429337-15_R_99_1504_21:10-SETP2025-15-Semaine-11,22,704,1757446327,1757446327
6429337-15_R_99_1504_21:10-SETP2025-15-Semaine-11,23,1181,1757446358,1757446358
6429337-15_R_99_1504_21:10-SETP2025-15-Semaine-11,24,1020,1757446358,1757446358
6429337-15_R_99_1504_21:10-SETP2025-15-Semaine-11,25,498,1757446387,1757446387
6429337-15_R_99_1504_21:10-SETP2025-15-Semaine-11,26,179,1757446458,1757446458
6429337-15_R_99_1504_21:10-SETP2025-15-Semaine-11,27,700,1757446477,1757446477
6429337-15_R_99_1504_21:10-SETP2025-15-Semaine-11,28,463,1757446607,1757446607
6429337-15_R_99_1504_21:10-SETP2025-15-Semaine-11,29,2581,1757446821,
6170493-L2_A_49__21:40-JANV2025-L2-Semaine-09,0,2812,,1757446800
6170493-L2_A_49__21:40-JANV2025-L2-Semaine-09,1,2630,1757447100,1757447100
6170493-L2_A_49__21:40-JANV2025-L2-Semaine-09,2,2767,1757447280,1757447280
6170493-L2_A_49__21:40-JANV2025-L2-Semaine-09,3,2771,1757447400,1757447400
6170493-L2_A_49__21:40-JANV2025-L2-Semaine-09,4,2624,1757447520,1757447520
6170493-L2_A_49__21:40-JANV2025-L2-Semaine-09,5,2622,1757447580,1757447580
6170493-L2_A_49__21:40-JANV2025-L2-Semaine-09,6,2768,1757447640,1757447640
6402594-32_A_48_3202_21:45-SETP2025-32-Semaine-34,0,2831,,1757447100
6402594-32_A_48_3202_21:45-SETP2025-32-Semaine-34,1,412,1757447150,1757447150
6402594-32_A_48_3202_21:45-SETP2025-32-Semaine-34,2,602,1757447171,1757447171
6402594-32_A_48_3202_21:45-SETP2025-32-Semaine-34,3,1269,1757447232,1757447232
6402594-32_A_48_3202_21:45-SETP2025-32-Semaine-34,4,415,1757447305,1757447305
6402594-32_A_48_3202_21:45-SETP2025-32-Semaine-34,5,34,1757447340,1757447340
6402594-32_A_48_3202_21:45-SETP2025-32-Semaine-34,6,196,1757447395,1757447395
6402594-32_A_48_3202_21:45-SETP2025-32-Semaine-34,7,1102,1757447452,1757447452
6402594-32_A_48_3202_21:45-SETP2025-32-Semaine-34,8,1079,1757447499,1757447499
6402594-32_A_48_3202_21:45-SETP2025-32-Semaine-34,9,809,1757447524,1757447524
6402594-32_A_48_3202_21:45-SETP2025-32-Semaine-34,10,198,1757447580,
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,0,3146,,1757448000
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,1,3239,1757448026,1757448026
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,2,3058,1757448048,1757448048
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,3,3026,1757448174,1757448174
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,4,3078,1757448215,1757448215
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,5,3023,1757448244,1757448244
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,6,3077,1757448283,1757448283
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,7,4085,1757448420,1757448420
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,8,4273,1757448600,1757448600
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,9,4269,,1757448650
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,10,4271,1757448704,1757448704
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,11,4274,1757448771,1757448771
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,12,4236,,1757448853
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,13,4030,1757448998,1757448998
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,14,4323,1757449015,1757449015
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,15,4010,1757449092,1757449092
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,16,4083,1757449142,1757449142
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,17,4149,,1757449200
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,18,4137,1757449276,1757449276
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,19,4060,1757449338,1757449338
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,20,4108,1757449403,1757449403
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,21,4100,1757449440,1757449440
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,22,4101,1757449499,1757449499
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,23,4158,,1757449555
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,24,4106,1757449612,1757449612
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,25,5138,1757449657,1757449657
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,26,5136,1757449694,1757449694
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,27,5072,1757449755,1757449755
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,28,5221,1757449820,1757449820
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,29,5220,1757449860,1757449860
6368775-09_A_50_0905_22:00-PROJET2025-09-Semaine-35,30,2971,1757450160,
6368769-09_R_99_0907_22:30-PROJET2025-09-Semaine-35,0,2968,,1757449800
6368769-09_R_99_0907_22:30-PROJET2025-09-Semaine-35,1,5246,1757450008,1757450008
